single_pass_record_id,doi,paper_title,paper_status,source_kind,formulation_label,formulation_name,api_name,api_concentration_value,api_concentration_unit,api_basis,api_concentration_raw,excipient_composition,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time,endpoint_time_unit,device,study_type,membrane_type,membrane_source,membrane_thickness_um,receptor_medium,dose_type,dose_amount,diffusion_area_cm2,source_evidence,confidence,notes,label_norm,time_h
10.1208/s12249-019-1481-1::sp0004,10.1208/s12249-019-1481-1,Effects of Temperature and Humidity on the Skin Permeation of Hydrophilic and Hydrophobic Drugs.,ok,pdf_text,Mixed Vehicle with IP,IP and glycerin vehicle,Ibuprofen,,wt%,Saturated solution,Saturated solution,"[{'name': 'Glycerin', 'concentration_value': 24.0, 'concentration_unit': 'wt%', 'basis': 'Vehicle', 'raw': 'Glycerin 24% in the vehicle'}, {'name': '1,3-Propanediol', 'concentration_value': 6.0, 'concentration_unit': 'wt%', 'basis': 'Vehicle', 'raw': '1,3-Propanediol 6% in the vehicle'}, {'name': '1,3-Butanediol', 'concentration_value': 5.0, 'concentration_unit': 'wt%', 'basis': 'Vehicle', 'raw': '1,3-Butanediol 5% in the vehicle'}, {'name': 'Dipropylene Glycol', 'concentration_value': 4.0, 'concentration_unit': 'wt%', 'basis': 'Vehicle', 'raw': 'Dipropylene Glycol 4% in the vehicle'}, {'name': 'PEG60 CAS', 'concentration_value': 3.0, 'concentration_unit': 'wt%', 'basis': 'Vehicle', 'raw': 'PEG60 CAS 3% in the vehicle'}]",flux,1.95,× 10^-5,1.0,h,Franz cell,IVPT,Porcine ear skin,Landrace-Yorkshire hybrids,1000.0,Phosphate-buffered saline,finite,1.0 ml,1.77,Figure 2a and Table III,,Permeation data for IP is presented.,mixedvehiclewithip,1.0
10.1248/bpb.b19-00221::sp0001,10.1248/bpb.b19-00221,Three-Compartment Model Analysis with Minimal Sampling Points in the Caco-2 Permeability Assay.,ok,pdf_text,Acetaminophen,Acetaminophen,Acetaminophen,10.0,µM,concentration in FaSSIF/HEPES buffer,10 µM,[],Papp,15.6,× 10−6 cm/s,120.0,min,Caco-2,passive diffusion,Caco-2 cell monolayer,Caco-2,,HBSS/HEPES buffer with 4% BSA,finite,10 µM,0.33,Table 1,,,acetaminophen,2.0
10.1248/bpb.b19-00221::sp0002,10.1248/bpb.b19-00221,Three-Compartment Model Analysis with Minimal Sampling Points in the Caco-2 Permeability Assay.,ok,pdf_text,Atenolol,Atenolol,Atenolol,10.0,µM,concentration in FaSSIF/HEPES buffer,10 µM,[],Papp,0.585,× 10−6 cm/s,120.0,min,Caco-2,passive diffusion,Caco-2 cell monolayer,Caco-2,,HBSS/HEPES buffer with 4% BSA,finite,10 µM,0.33,Table 1,,,atenolol,2.0
10.1248/bpb.b19-00221::sp0003,10.1248/bpb.b19-00221,Three-Compartment Model Analysis with Minimal Sampling Points in the Caco-2 Permeability Assay.,ok,pdf_text,Corticosterone,Corticosterone,Corticosterone,,µM,not ionized,not available,[],Papp,45.7,× 10−6 cm/s,120.0,min,Caco-2,passive diffusion,Caco-2 cell monolayer,Caco-2,,HBSS/HEPES buffer with 4% BSA,finite,not specified,0.33,Table 1,,Corticosterone is not ionized.,corticosterone,2.0
10.1248/bpb.b19-00221::sp0004,10.1248/bpb.b19-00221,Three-Compartment Model Analysis with Minimal Sampling Points in the Caco-2 Permeability Assay.,ok,pdf_text,Doxepin,Doxepin,Doxepin,10.0,µM,concentration in FaSSIF/HEPES buffer,10 µM,[],Papp,39.8,× 10−6 cm/s,120.0,min,Caco-2,passive diffusion,Caco-2 cell monolayer,Caco-2,,HBSS/HEPES buffer with 4% BSA,finite,10 µM,0.33,Table 1,,,doxepin,2.0
10.1248/bpb.b19-00221::sp0005,10.1248/bpb.b19-00221,Three-Compartment Model Analysis with Minimal Sampling Points in the Caco-2 Permeability Assay.,ok,pdf_text,Fluconazole,Fluconazole,Fluconazole,10.0,µM,concentration in FaSSIF/HEPES buffer,10 µM,[],Papp,22.3,× 10−6 cm/s,120.0,min,Caco-2,passive diffusion,Caco-2 cell monolayer,Caco-2,,HBSS/HEPES buffer with 4% BSA,finite,10 µM,0.33,Table 1,,,fluconazole,2.0
10.1248/bpb.b19-00221::sp0006,10.1248/bpb.b19-00221,Three-Compartment Model Analysis with Minimal Sampling Points in the Caco-2 Permeability Assay.,ok,pdf_text,Fluoxetine,Fluoxetine,Fluoxetine,10.0,µM,concentration in FaSSIF/HEPES buffer,10 µM,[],Papp,14.0,× 10−6 cm/s,120.0,min,Caco-2,passive diffusion,Caco-2 cell monolayer,Caco-2,,HBSS/HEPES buffer with 4% BSA,finite,10 µM,0.33,Table 1,,,fluoxetine,2.0
10.1248/bpb.b19-00221::sp0008,10.1248/bpb.b19-00221,Three-Compartment Model Analysis with Minimal Sampling Points in the Caco-2 Permeability Assay.,ok,pdf_text,Imipramine,Imipramine,Imipramine,10.0,µM,concentration in FaSSIF/HEPES buffer,10 µM,[],Papp,33.4,× 10−6 cm/s,120.0,min,Caco-2,passive diffusion,Caco-2 cell monolayer,Caco-2,,HBSS/HEPES buffer with 4% BSA,finite,10 µM,0.33,Table 1,,,imipramine,2.0
10.1248/bpb.b19-00221::sp0009,10.1248/bpb.b19-00221,Three-Compartment Model Analysis with Minimal Sampling Points in the Caco-2 Permeability Assay.,ok,pdf_text,Metoprolol,Metoprolol,Metoprolol,10.0,µM,concentration in FaSSIF/HEPES buffer,10 µM,[],Papp,29.2,× 10−6 cm/s,120.0,min,Caco-2,passive diffusion,Caco-2 cell monolayer,Caco-2,,HBSS/HEPES buffer with 4% BSA,finite,10 µM,0.33,Table 1,,,metoprolol,2.0
10.1248/bpb.b19-00221::sp0010,10.1248/bpb.b19-00221,Three-Compartment Model Analysis with Minimal Sampling Points in the Caco-2 Permeability Assay.,ok,pdf_text,Propranolol,Propranolol,Propranolol,10.0,µM,concentration in FaSSIF/HEPES buffer,10 µM,[],Papp,34.2,× 10−6 cm/s,120.0,min,Caco-2,passive diffusion,Caco-2 cell monolayer,Caco-2,,HBSS/HEPES buffer with 4% BSA,finite,10 µM,0.33,Table 1,,,propranolol,2.0
10.1248/cpb.c21-00033::sp0001,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,pdf_text,Preparation #1,Lidocaine-Ibuprofen IL,Lidocaine,0.1,mol/mol,Molar Fraction,0.1/0.9 (LID/IBU),[],cumulative amount,0.6,µmol,1.0,h,Franz cell,in vitro,Silicone membrane,LINTEC Corporation,75.0,PBS,finite,3.0 mL,,"Results section, Figures 3a and 4a",1.0,,preparation#1,1.0
10.1248/cpb.c21-00033::sp0002,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,pdf_text,Preparation #1,Lidocaine-Ibuprofen IL,Ibuprofen,0.9,mol/mol,Molar Fraction,0.1/0.9 (LID/IBU),[],cumulative amount,2.4,µmol,1.0,h,Franz cell,in vitro,Silicone membrane,LINTEC Corporation,75.0,PBS,finite,3.0 mL,,"Results section, Figures 3b and 4b",1.0,,preparation#1,1.0
10.1248/cpb.c21-00033::sp0003,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,pdf_text,Preparation #2,Lidocaine-Ibuprofen IL,Lidocaine,0.2,mol/mol,Molar Fraction,0.2/0.8 (LID/IBU),[],cumulative amount,0.8,µmol,1.0,h,Franz cell,in vitro,Silicone membrane,LINTEC Corporation,75.0,PBS,finite,3.0 mL,,"Results section, Figures 3a and 4a",1.0,,preparation#2,1.0
10.1248/cpb.c21-00033::sp0004,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,pdf_text,Preparation #2,Lidocaine-Ibuprofen IL,Ibuprofen,0.8,mol/mol,Molar Fraction,0.2/0.8 (LID/IBU),[],cumulative amount,1.8,µmol,1.0,h,Franz cell,in vitro,Silicone membrane,LINTEC Corporation,75.0,PBS,finite,3.0 mL,,"Results section, Figures 3b and 4b",1.0,,preparation#2,1.0
10.1248/cpb.c21-00033::sp0005,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,pdf_text,Preparation #5,Equimolar Lidocaine-Ibuprofen IL,Lidocaine,0.5,mol/mol,Molar Fraction,0.5/0.5 (LID/IBU),[],cumulative amount,3.99,µmol,1.0,h,Franz cell,in vitro,Silicone membrane,LINTEC Corporation,75.0,PBS,finite,3.0 mL,,"Results section, Figures 3a and 4a",1.0,,preparation#5,1.0
10.1248/cpb.c21-00033::sp0006,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,pdf_text,Preparation #5,Equimolar Lidocaine-Ibuprofen IL,Ibuprofen,0.5,mol/mol,Molar Fraction,0.5/0.5 (LID/IBU),[],cumulative amount,1.18,µmol,1.0,h,Franz cell,in vitro,Silicone membrane,LINTEC Corporation,75.0,PBS,finite,3.0 mL,,"Results section, Figures 3b and 4b",1.0,,preparation#5,1.0
10.1523/jneurosci.15-04-02768.1995::sp0001,10.1523/jneurosci.15-04-02768.1995,Cyclooxygenase inhibition and the spinal release of prostaglandin E2 and amino acids evoked by paw formalin injection: a microdialysis study in unanesthetized rats.,ok,pdf_text,Formalin Injection,5% Formalin Solution,Prostaglandin E2 (PGE2),,%,w/v,5% formalin,[],cumulative amount,110.0,%,10.0,min,Microdialysis,In vitro,Cupraphan hollow fiber,Unknown,,Artificial cerebrospinal fluid,finite,50 µl,,Table 2: Percentage change from baseline for PGE2 release during the first 10 min after formalin injection.,1.0,,formalininjection,0.16666666666666666
10.1523/jneurosci.15-04-02768.1995::sp0002,10.1523/jneurosci.15-04-02768.1995,Cyclooxygenase inhibition and the spinal release of prostaglandin E2 and amino acids evoked by paw formalin injection: a microdialysis study in unanesthetized rats.,ok,pdf_text,Formalin Injection,5% Formalin Solution,Glutamate (Glu),,%,relatively quantified,Observed increase,[],cumulative amount,110.0,%,10.0,min,Microdialysis,In vitro,Cupraphan hollow fiber,Unknown,,Artificial cerebrospinal fluid,finite,50 µl,,Table 2: Percentage change from baseline for Glutamate release during the first 10 min after formalin injection.,1.0,,formalininjection,0.16666666666666666
10.1523/jneurosci.15-04-02768.1995::sp0003,10.1523/jneurosci.15-04-02768.1995,Cyclooxygenase inhibition and the spinal release of prostaglandin E2 and amino acids evoked by paw formalin injection: a microdialysis study in unanesthetized rats.,ok,pdf_text,Formalin Injection,5% Formalin Solution,Aspartate (Asp),,%,relatively quantified,Observed increase,[],cumulative amount,112.0,%,10.0,min,Microdialysis,In vitro,Cupraphan hollow fiber,Unknown,,Artificial cerebrospinal fluid,finite,50 µl,,Table 2: Percentage change from baseline for Aspartate release during the first 10 min after formalin injection.,1.0,,formalininjection,0.16666666666666666
10.1523/jneurosci.15-04-02768.1995::sp0004,10.1523/jneurosci.15-04-02768.1995,Cyclooxygenase inhibition and the spinal release of prostaglandin E2 and amino acids evoked by paw formalin injection: a microdialysis study in unanesthetized rats.,ok,pdf_text,Formalin Injection,5% Formalin Solution,Prostaglandin E2 (PGE2),83.0,%,w/v,5% formalin,[],cumulative amount,83.0,%,30.0,min,Microdialysis,In vitro,Cupraphan hollow fiber,Unknown,,Artificial cerebrospinal fluid,finite,50 µl,,Table 2: Percentage change from baseline for PGE2 release during the 20-30 min period after formalin injection.,1.0,,formalininjection,0.5
10.1523/jneurosci.15-04-02768.1995::sp0005,10.1523/jneurosci.15-04-02768.1995,Cyclooxygenase inhibition and the spinal release of prostaglandin E2 and amino acids evoked by paw formalin injection: a microdialysis study in unanesthetized rats.,ok,pdf_text,Formalin Injection,5% Formalin Solution,Glutamate (Glu),,%,relatively quantified,Observed increase,[],cumulative amount,,%,30.0,min,Microdialysis,In vitro,Cupraphan hollow fiber,Unknown,,Artificial cerebrospinal fluid,finite,50 µl,,"Table 2: No significant release of Glutamate reported in the 20-30 min interval after formalin injection, but some elevation expected based on context.",0.5,Confidence low due to lack of explicit data.,formalininjection,0.5
10.1523/jneurosci.15-04-02768.1995::sp0006,10.1523/jneurosci.15-04-02768.1995,Cyclooxygenase inhibition and the spinal release of prostaglandin E2 and amino acids evoked by paw formalin injection: a microdialysis study in unanesthetized rats.,ok,pdf_text,Formalin Injection,5% Formalin Solution,Aspartate (Asp),,%,relatively quantified,Observed increase,[],cumulative amount,,%,30.0,min,Microdialysis,In vitro,Cupraphan hollow fiber,Unknown,,Artificial cerebrospinal fluid,finite,50 µl,,"Table 2: No significant release of Aspartate reported in the 20-30 min interval after formalin injection, but some elevation expected based on context.",0.5,Confidence low due to lack of explicit data.,formalininjection,0.5
10.18433/j3160b::sp0001,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,pdf_text,NSVs/gel+CALC,LBG/xanth hydrogel with loaded CALC,Calcein (CALC),,not specified,N/A,Homogenously loaded,[],percent released,100.0,percent,24.0,h,beaker setup with stirring,release study,N/A,N/A,,HEPES buffer (pH 7.4),finite,N/A,,Figure 2,1.0,Complete release observed.,nsvsgelcalc,24.0
10.18433/j3160b::sp0002,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,pdf_text,gel+CALC,LBG/xanth hydrogel with CALC,Calcein (CALC),,not specified,N/A,Loaded without niosomes,[],percent released,100.0,percent,24.0,h,beaker setup with stirring,release study,N/A,N/A,,HEPES buffer (pH 7.4),finite,N/A,,Figure 2,1.0,Complete release observed.,gelcalc,24.0
10.18433/j3160b::sp0003,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,pdf_text,NSVs/gel+NR,LBG/xanth hydrogel with loaded NR,Nile Red (NR),,not specified,N/A,Loaded within niosomes,[],percent released,70.0,percent,48.0,h,beaker setup with stirring,release study,N/A,N/A,,HEPES buffer (pH 7.4),finite,N/A,,Figure 2,1.0,Significant release due to vesicle entrapment.,nsvsgelnr,48.0
10.18433/j3160b::sp0004,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,pdf_text,gel+NR,LBG/xanth hydrogel with NR,Nile Red (NR),,not specified,N/A,Loaded without niosomes,[],percent released,0.0,percent,48.0,h,beaker setup with stirring,release study,N/A,N/A,,HEPES buffer (pH 7.4),finite,N/A,,Figure 2,1.0,No significant release observed.,gelnr,48.0
10.18433/j3160b::sp0005,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,pdf_text,NSVs/gel+CAFF,LBG/xanth hydrogel with loaded CAFF,Caffeine (CAFF),,not specified,N/A,Loaded within niosomes,[],percent released,100.0,percent,48.0,h,beaker setup with stirring,release study,N/A,N/A,,HEPES buffer (pH 7.4),finite,N/A,,Figure 3,1.0,Complete release observed.,nsvsgelcaff,48.0
10.18433/j3160b::sp0006,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,pdf_text,gel+CAFF,LBG/xanth hydrogel with CAFF,Caffeine (CAFF),,not specified,N/A,Loaded without niosomes,[],percent released,100.0,percent,48.0,h,beaker setup with stirring,release study,N/A,N/A,,HEPES buffer (pH 7.4),finite,N/A,,Figure 3,1.0,Complete release observed.,gelcaff,48.0
10.18433/j3160b::sp0007,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,pdf_text,NSVs/gel+IBU,LBG/xanth hydrogel with loaded IBU,Ibuprofen (IBU),1.0,percent,w/v,Loaded within niosomes,[],percent released,60.0,percent,48.0,h,beaker setup with stirring,release study,N/A,N/A,,HEPES buffer (pH 7.4),finite,N/A,,Figure 3,1.0,Only about 60% of IBU released observed.,nsvsgelibu,48.0
10.18433/j3160b::sp0008,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,pdf_text,gel+IBU,LBG/xanth hydrogel with IBU,Ibuprofen (IBU),1.0,percent,w/v,Loaded without niosomes,[],percent released,60.0,percent,48.0,h,beaker setup with stirring,release study,N/A,N/A,,HEPES buffer (pH 7.4),finite,N/A,,Figure 3,1.0,Only about 60% of IBU released observed.,gelibu,48.0
10.21203/rs.3.rs-3773667/v1::sp0001,10.21203/rs.3.rs-3773667/v1,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,pdf_text,Sample C,Cotton with PLA-PEG,Ibuprofen,1.0,mg/cm²,w/v,1 mg/cm²,[],cumulative amount,63.0,µg,2.0,minutes,Franz cell,in vitro,not specified,not specified,,PBS,finite,1 mg/cm²,1.0,Table 4,1.0,,samplec,0.03333333333333333
10.21203/rs.3.rs-3773667/v1::sp0002,10.21203/rs.3.rs-3773667/v1,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,pdf_text,Sample E,Cotton with Star-PLA,Ibuprofen,1.0,mg/cm²,w/v,1 mg/cm²,[],cumulative amount,64.0,µg,2.0,minutes,Franz cell,in vitro,not specified,not specified,,PBS,finite,1 mg/cm²,1.0,Table 4,1.0,,samplee,0.03333333333333333
10.21203/rs.3.rs-3773667/v1::sp0003,10.21203/rs.3.rs-3773667/v1,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,pdf_text,Sample C,Cotton with PLA-PEG,Ibuprofen,1.0,mg/cm²,w/v,1 mg/cm²,[],cumulative amount,69.0,µg,30.0,minutes,Franz cell,in vitro,not specified,not specified,,PBS,finite,1 mg/cm²,1.0,Table 4,1.0,,samplec,0.5
10.21203/rs.3.rs-3773667/v1::sp0004,10.21203/rs.3.rs-3773667/v1,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,pdf_text,Sample E,Cotton with Star-PLA,Ibuprofen,1.0,mg/cm²,w/v,1 mg/cm²,[],cumulative amount,72.0,µg,30.0,minutes,Franz cell,in vitro,not specified,not specified,,PBS,finite,1 mg/cm²,1.0,Table 4,1.0,,samplee,0.5
10.21203/rs.3.rs-3773667/v1::sp0005,10.21203/rs.3.rs-3773667/v1,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,pdf_text,Sample C,Cotton with PLA-PEG,Ibuprofen,1.0,mg/cm²,w/v,1 mg/cm²,[],cumulative amount,80.0,µg,60.0,minutes,Franz cell,in vitro,not specified,not specified,,PBS,finite,1 mg/cm²,1.0,Table 4,1.0,,samplec,1.0
10.21203/rs.3.rs-3773667/v1::sp0006,10.21203/rs.3.rs-3773667/v1,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,pdf_text,Sample E,Cotton with Star-PLA,Ibuprofen,1.0,mg/cm²,w/v,1 mg/cm²,[],cumulative amount,77.0,µg,60.0,minutes,Franz cell,in vitro,not specified,not specified,,PBS,finite,1 mg/cm²,1.0,Table 4,1.0,,samplee,1.0
10.21203/rs.3.rs-3773667/v1::sp0007,10.21203/rs.3.rs-3773667/v1,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,pdf_text,Sample C,Cotton with PLA-PEG,Ibuprofen,1.0,mg/cm²,w/v,1 mg/cm²,[],cumulative amount,87.0,µg,90.0,minutes,Franz cell,in vitro,not specified,not specified,,PBS,finite,1 mg/cm²,1.0,Table 4,1.0,,samplec,1.5
10.21203/rs.3.rs-3773667/v1::sp0008,10.21203/rs.3.rs-3773667/v1,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,pdf_text,Sample E,Cotton with Star-PLA,Ibuprofen,1.0,mg/cm²,w/v,1 mg/cm²,[],cumulative amount,86.0,µg,90.0,minutes,Franz cell,in vitro,not specified,not specified,,PBS,finite,1 mg/cm²,1.0,Table 4,1.0,,samplee,1.5
10.21203/rs.3.rs-3773667/v1::sp0009,10.21203/rs.3.rs-3773667/v1,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,pdf_text,Sample C,Cotton with PLA-PEG,Ibuprofen,1.0,mg/cm²,w/v,1 mg/cm²,[],cumulative amount,97.0,µg,120.0,minutes,Franz cell,in vitro,not specified,not specified,,PBS,finite,1 mg/cm²,1.0,Table 4,1.0,,samplec,2.0
10.21203/rs.3.rs-3773667/v1::sp0010,10.21203/rs.3.rs-3773667/v1,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,pdf_text,Sample E,Cotton with Star-PLA,Ibuprofen,1.0,mg/cm²,w/v,1 mg/cm²,[],cumulative amount,103.0,µg,120.0,minutes,Franz cell,in vitro,not specified,not specified,,PBS,finite,1 mg/cm²,1.0,Table 4,1.0,,samplee,2.0
10.21203/rs.3.rs-3773667/v1::sp0011,10.21203/rs.3.rs-3773667/v1,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,pdf_text,Sample C,Cotton with PLA-PEG,Ibuprofen,1.0,mg/cm²,w/v,1 mg/cm²,[],cumulative amount,111.0,µg,48.0,hours,Franz cell,in vitro,not specified,not specified,,PBS,finite,1 mg/cm²,1.0,Table 4,1.0,,samplec,48.0
10.21203/rs.3.rs-3773667/v1::sp0012,10.21203/rs.3.rs-3773667/v1,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,pdf_text,Sample E,Cotton with Star-PLA,Ibuprofen,1.0,mg/cm²,w/v,1 mg/cm²,[],cumulative amount,123.0,µg,48.0,hours,Franz cell,in vitro,not specified,not specified,,PBS,finite,1 mg/cm²,1.0,Table 4,1.0,,samplee,48.0
10.21203/rs.3.rs-3773667/v1::sp0013,10.21203/rs.3.rs-3773667/v1,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,pdf_text,Sample C,Cotton with PLA-PEG,Ibuprofen,1.0,mg/cm²,w/v,1 mg/cm²,[],cumulative amount,188.0,µg,9.0,days,Franz cell,in vitro,not specified,not specified,,PBS,finite,1 mg/cm²,1.0,Table 4,1.0,,samplec,216.0
10.21203/rs.3.rs-3773667/v1::sp0014,10.21203/rs.3.rs-3773667/v1,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,ok,pdf_text,Sample E,Cotton with Star-PLA,Ibuprofen,1.0,mg/cm²,w/v,1 mg/cm²,[],cumulative amount,214.0,µg,9.0,days,Franz cell,in vitro,not specified,not specified,,PBS,finite,1 mg/cm²,1.0,Table 4,1.0,,samplee,216.0
10.3390/membranes13030355::sp0001,10.3390/membranes13030355,Removal of Typical PPCPs by Reverse Osmosis Membranes: Optimization of Treatment Process by Factorial Design.,ok,pdf_text,IBU,Ibuprofen,Ibuprofen,500.0,µg/L,Cumulative amount,500 µg/L,[],Removal Rate,98.93,%,,,Reverse Osmosis,Removal Experiment,Reverse Osmosis Membrane,Dow BW30,,Water,Finite,500 µg/L,24.0,"Table 2, Removal rates under optimized conditions.",1.0,,ibu,
10.3390/membranes13030355::sp0002,10.3390/membranes13030355,Removal of Typical PPCPs by Reverse Osmosis Membranes: Optimization of Treatment Process by Factorial Design.,ok,pdf_text,CBZ,Carbamazepine,Carbamazepine,500.0,µg/L,Cumulative amount,500 µg/L,[],Removal Rate,97.47,%,,,Reverse Osmosis,Removal Experiment,Reverse Osmosis Membrane,Dow BW30,,Water,Finite,500 µg/L,24.0,"Table 2, Removal rates under optimized conditions.",1.0,,cbz,
10.3390/membranes13030355::sp0003,10.3390/membranes13030355,Removal of Typical PPCPs by Reverse Osmosis Membranes: Optimization of Treatment Process by Factorial Design.,ok,pdf_text,TCS,Triclosan,Triclosan,500.0,µg/L,Cumulative amount,500 µg/L,[],Removal Rate,99.01,%,,,Reverse Osmosis,Removal Experiment,Reverse Osmosis Membrane,Dow BW30,,Water,Finite,500 µg/L,24.0,"Table 2, Removal rates under optimized conditions.",1.0,,tcs,
