single_pass_record_id,doi,paper_title,paper_status,source_kind,formulation_label,formulation_name,api_name,api_concentration_value,api_concentration_unit,api_basis,api_concentration_raw,excipient_composition,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time,endpoint_time_unit,device,study_type,membrane_type,membrane_source,membrane_thickness_um,receptor_medium,dose_type,dose_amount,diffusion_area_cm2,source_evidence,confidence,notes,label_norm,time_h
10.1039/d0ra00100g::sp0017,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOiPr][IBU],L-valine isopropyl ester ibuprofenate,ibuprofen,0.01,g/cm3,w/v,0.01 g cm3 in 70% (v/v) ethanol donor solution,"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '%', 'basis': 'v/v', 'raw': '70% (v/v) ethanol'}]",flux,,mg IBU/cm2/h,24.0,h,Franz diffusion cell,in vitro skin permeation,porcine skin,"fresh abdominal porcine skin, dermatomed to 0.5 mm thickness",500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 mL applied to each skin sample,1.0,Fig. 4 and text state [ValOiPr][IBU] had improved flux and was among the best salts; exact numeric flux is not explicitly written in the supplied text.,0.45,Exact numeric flux not directly available in provided text.,valoipribu,24.0
10.1039/d0ra00100g::sp0018,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOPr][IBU],L-valine propyl ester ibuprofenate,ibuprofen,0.01,g/cm3,w/v,0.01 g cm3 in 70% (v/v) ethanol donor solution,"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '%', 'basis': 'v/v', 'raw': '70% (v/v) ethanol'}]",flux,18.555,mg IBU/cm2/h,24.0,h,Franz diffusion cell,in vitro skin permeation,porcine skin,"fresh abdominal porcine skin, dermatomed to 0.5 mm thickness",500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 mL applied to each skin sample,1.0,"Page 10 text under Skin penetration: 'For the best salt, [ValOPr][IBU], the flux was 18.555 mg IBU cm−2 h−1 compared to 13.644 mg IBU cm−2 h−1 for unmodified acid.'",0.97,Exact numeric flux explicitly reported in text.,valopribu,24.0
10.1039/d0ra00100g::sp0019,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOBu][IBU],L-valine butyl ester ibuprofenate,ibuprofen,0.01,g/cm3,w/v,0.01 g cm3 in 70% (v/v) ethanol donor solution,"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '%', 'basis': 'v/v', 'raw': '70% (v/v) ethanol'}]",flux,,mg IBU/cm2/h,24.0,h,Franz diffusion cell,in vitro skin permeation,porcine skin,"fresh abdominal porcine skin, dermatomed to 0.5 mm thickness",500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 mL applied to each skin sample,1.0,"Fig. 4 shows flux for [ValOBu][IBU] and text notes improved rate of permeation, but exact numeric flux is not explicitly stated in the provided text.",0.45,Exact flux value not directly stated.,valobuibu,24.0
10.1039/d0ra00100g::sp0020,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOAm][IBU],L-valine pentyl ester ibuprofenate,ibuprofen,0.01,g/cm3,w/v,0.01 g cm3 in 70% (v/v) ethanol donor solution,"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '%', 'basis': 'v/v', 'raw': '70% (v/v) ethanol'}]",flux,,mg IBU/cm2/h,24.0,h,Franz diffusion cell,in vitro skin permeation,porcine skin,"fresh abdominal porcine skin, dermatomed to 0.5 mm thickness",500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 mL applied to each skin sample,1.0,"Fig. 4 shows flux for [ValOAm][IBU] and text notes improved rate of permeation, but exact numeric flux is not explicitly stated in the provided text.",0.45,Exact flux value not directly stated.,valoamibu,24.0
10.1039/d0ra00100g::sp0021,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOHex][IBU],L-valine hexyl ester ibuprofenate,ibuprofen,0.01,g/cm3,w/v,0.01 g cm3 in 70% (v/v) ethanol donor solution,"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '%', 'basis': 'v/v', 'raw': '70% (v/v) ethanol'}]",flux,,mg IBU/cm2/h,24.0,h,Franz diffusion cell,in vitro skin permeation,porcine skin,"fresh abdominal porcine skin, dermatomed to 0.5 mm thickness",500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 mL applied to each skin sample,1.0,"Fig. 4 shows flux for [ValOHex][IBU] and text notes lower ibuprofen flux than parent acid, but exact numeric flux is not explicitly stated in the provided text.",0.45,Exact flux value not directly stated.,valohexibu,24.0
10.1039/d0ra00100g::sp0022,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,rac-IBU,Ibuprofen (racemic acid),ibuprofen,0.01,g/cm3,w/v,0.01 g cm3 in 70% (v/v) ethanol donor solution,"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '%', 'basis': 'v/v', 'raw': '70% (v/v) ethanol'}]",skin accumulation,745.69,mg IBU/g skin,24.0,h,Franz diffusion cell,in vitro skin permeation,porcine skin,"fresh abdominal porcine skin, dermatomed to 0.5 mm thickness",500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 mL applied to each skin sample,1.0,"Table 6, rac-IBU row: skin accumulation after 24 h = 745.69 ± 61.87 mg IBU/g skin.",0.99,Accumulation after 24 h.,racibu,24.0
10.1039/d0ra00100g::sp0023,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOEt][IBU],L-valine ethyl ester ibuprofenate,ibuprofen,0.01,g/cm3,w/v,0.01 g cm3 in 70% (v/v) ethanol donor solution,"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '%', 'basis': 'v/v', 'raw': '70% (v/v) ethanol'}]",skin accumulation,412.19,mg IBU/g skin,24.0,h,Franz diffusion cell,in vitro skin permeation,porcine skin,"fresh abdominal porcine skin, dermatomed to 0.5 mm thickness",500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 mL applied to each skin sample,1.0,"Table 6, [ValOEt][IBU] row: skin accumulation after 24 h = 412.19 ± 38.45 mg IBU/g skin.",0.99,Accumulation after 24 h.,valoetibu,24.0
10.1039/d0ra00100g::sp0024,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOiPr][IBU],L-valine isopropyl ester ibuprofenate,ibuprofen,0.01,g/cm3,w/v,0.01 g cm3 in 70% (v/v) ethanol donor solution,"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '%', 'basis': 'v/v', 'raw': '70% (v/v) ethanol'}]",skin accumulation,630.75,mg IBU/g skin,24.0,h,Franz diffusion cell,in vitro skin permeation,porcine skin,"fresh abdominal porcine skin, dermatomed to 0.5 mm thickness",500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 mL applied to each skin sample,1.0,"Table 6, [ValOiPr][IBU] row: skin accumulation after 24 h = 630.75 ± 61.87 mg IBU/g skin.",0.99,Accumulation after 24 h.,valoipribu,24.0
10.1039/d0ra00100g::sp0025,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOPr][IBU],L-valine propyl ester ibuprofenate,ibuprofen,0.01,g/cm3,w/v,0.01 g cm3 in 70% (v/v) ethanol donor solution,"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '%', 'basis': 'v/v', 'raw': '70% (v/v) ethanol'}]",skin accumulation,726.42,mg IBU/g skin,24.0,h,Franz diffusion cell,in vitro skin permeation,porcine skin,"fresh abdominal porcine skin, dermatomed to 0.5 mm thickness",500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 mL applied to each skin sample,1.0,"Table 6, [ValOPr][IBU] row: skin accumulation after 24 h = 726.42 ± 113.37 mg IBU/g skin.",0.99,Accumulation after 24 h.,valopribu,24.0
10.1039/d0ra00100g::sp0026,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOBu][IBU],L-valine butyl ester ibuprofenate,ibuprofen,0.01,g/cm3,w/v,0.01 g cm3 in 70% (v/v) ethanol donor solution,"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '%', 'basis': 'v/v', 'raw': '70% (v/v) ethanol'}]",skin accumulation,815.14,mg IBU/g skin,24.0,h,Franz diffusion cell,in vitro skin permeation,porcine skin,"fresh abdominal porcine skin, dermatomed to 0.5 mm thickness",500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 mL applied to each skin sample,1.0,"Table 6, [ValOBu][IBU] row: skin accumulation after 24 h = 815.14 ± 58.92 mg IBU/g skin.",0.99,Accumulation after 24 h.,valobuibu,24.0
10.1039/d0ra00100g::sp0027,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOAm][IBU],L-valine pentyl ester ibuprofenate,ibuprofen,0.01,g/cm3,w/v,0.01 g cm3 in 70% (v/v) ethanol donor solution,"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '%', 'basis': 'v/v', 'raw': '70% (v/v) ethanol'}]",skin accumulation,565.6,mg IBU/g skin,24.0,h,Franz diffusion cell,in vitro skin permeation,porcine skin,"fresh abdominal porcine skin, dermatomed to 0.5 mm thickness",500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 mL applied to each skin sample,1.0,"Table 6, [ValOAm][IBU] row: skin accumulation after 24 h = 565.60 ± 71.09 mg IBU/g skin.",0.99,Accumulation after 24 h.,valoamibu,24.0
10.1039/d0ra00100g::sp0028,10.1039/d0ra00100g,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,ok,,[ValOHex][IBU],L-valine hexyl ester ibuprofenate,ibuprofen,0.01,g/cm3,w/v,0.01 g cm3 in 70% (v/v) ethanol donor solution,"[{'name': 'ethanol', 'concentration_value': 70.0, 'concentration_unit': '%', 'basis': 'v/v', 'raw': '70% (v/v) ethanol'}]",skin accumulation,612.86,mg IBU/g skin,24.0,h,Franz diffusion cell,in vitro skin permeation,porcine skin,"fresh abdominal porcine skin, dermatomed to 0.5 mm thickness",500.0,phosphate buffer pH 7.4 (0.1 M),finite,500 mL applied to each skin sample,1.0,"Table 6, [ValOHex][IBU] row: skin accumulation after 24 h = 612.86 ± 129.33 mg IBU/g skin.",0.99,Accumulation after 24 h.,valohexibu,24.0
10.1186/2050-6511-13-5::sp0001,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,Untreated control,Untreated bovine split skin control,diclofenac,2.6,mg/mL,solution in PBS; described as 80% saturated solution,diclofenac 2.6 mg/ml; 80% saturated solution in PBS,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",cumulative amount,,,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows (slaughterhouse),600.0,sonicated PBS,finite,1 mL,1.77,Methods > Animal skin; Methods > In-vitro permeation: “split skin samples with a thickness of 600 μm ± 50 μm”; “Franz-type diffusion cells… diffusion area of approximately 1.77 cm²”; “One ml of the following 80% saturated solution in PBS was applied…”,0.92,"Endpoint values for the control over time are only shown in Figure 2; Table 1 reports Jmax, Papp and Recovery but not cumulative amount/timepoint-specific values.",untreatedcontrol,
10.1186/2050-6511-13-5::sp0002,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,200 μm microneedle,Microneedle-pretreated bovine split skin with 200 μm roller,diclofenac,2.6,mg/mL,solution in PBS; described as 80% saturated solution,diclofenac 2.6 mg/ml; 80% saturated solution in PBS,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",cumulative amount,,,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows (slaughterhouse),600.0,sonicated PBS,finite,1 mL,1.77,Methods > In-vitro permeation (same conditions for all treatments); Results/Table 1 and Figure 2 report the 200 μm pretreatment condition.,0.9,Specific cumulative amount values at each timepoint are shown only graphically in Figure 2; numeric timepoint-by-timepoint values are not tabulated.,200mmicroneedle,
10.1186/2050-6511-13-5::sp0003,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,300 μm microneedle,Microneedle-pretreated bovine split skin with 300 μm roller,diclofenac,2.6,mg/mL,solution in PBS; described as 80% saturated solution,diclofenac 2.6 mg/ml; 80% saturated solution in PBS,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",cumulative amount,,,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows (slaughterhouse),600.0,sonicated PBS,finite,1 mL,1.77,Methods > In-vitro permeation (same conditions for all treatments); Results/Table 1 and Figure 2 report the 300 μm pretreatment condition.,0.9,Specific cumulative amount values at each timepoint are shown only graphically in Figure 2; numeric timepoint-by-timepoint values are not tabulated.,300mmicroneedle,
10.1186/2050-6511-13-5::sp0004,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,Untreated control,Untreated bovine split skin control,ibuprofen,23.4,mg/mL,solution in PBS; described as 80% saturated solution,ibuprofen 23.4 mg/ml; 80% saturated solution in PBS,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",cumulative amount,,,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows (slaughterhouse),600.0,sonicated PBS,finite,1 mL,1.77,"Methods > In-vitro permeation: “ibuprofen 23.4 mg/ml”; Figure 2 and Table 1 correspond to the control, 200 μm, and 300 μm conditions.",0.92,Figure 2 contains the time course; Table 1 reports only derived permeation parameters.,untreatedcontrol,
10.1186/2050-6511-13-5::sp0005,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,200 μm microneedle,Microneedle-pretreated bovine split skin with 200 μm roller,ibuprofen,23.4,mg/mL,solution in PBS; described as 80% saturated solution,ibuprofen 23.4 mg/ml; 80% saturated solution in PBS,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",cumulative amount,,,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows (slaughterhouse),600.0,sonicated PBS,finite,1 mL,1.77,Methods > In-vitro permeation (same conditions for all treatments); Figure 2 shows the 200 μm ibuprofen curve and Table 1 gives derived parameters for this treatment.,0.9,No numeric timepoint table; only graphically represented cumulative permeation.,200mmicroneedle,
10.1186/2050-6511-13-5::sp0006,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,300 μm microneedle,Microneedle-pretreated bovine split skin with 300 μm roller,ibuprofen,23.4,mg/mL,solution in PBS; described as 80% saturated solution,ibuprofen 23.4 mg/ml; 80% saturated solution in PBS,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",cumulative amount,,,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows (slaughterhouse),600.0,sonicated PBS,finite,1 mL,1.77,Methods > In-vitro permeation (same conditions for all treatments); Figure 2 shows the 300 μm ibuprofen curve and Table 1 gives derived parameters for this treatment.,0.9,No numeric timepoint table; only graphically represented cumulative permeation.,300mmicroneedle,
10.1186/2050-6511-13-5::sp0007,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,Untreated control,Untreated bovine split skin control,ketoprofen,2.4,mg/mL,solution in PBS; described as 80% saturated solution,ketoprofen 2.4 mg/ml; 80% saturated solution in PBS,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",cumulative amount,,,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows (slaughterhouse),600.0,sonicated PBS,finite,1 mL,1.77,"Methods > In-vitro permeation: “ketoprofen 2.4 mg/ml”; Figure 2 and Table 1 correspond to control, 200 μm, and 300 μm conditions.",0.92,Timepoint-specific cumulative permeation values are only shown in Figure 2.,untreatedcontrol,
10.1186/2050-6511-13-5::sp0008,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,200 μm microneedle,Microneedle-pretreated bovine split skin with 200 μm roller,ketoprofen,2.4,mg/mL,solution in PBS; described as 80% saturated solution,ketoprofen 2.4 mg/ml; 80% saturated solution in PBS,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",cumulative amount,,,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows (slaughterhouse),600.0,sonicated PBS,finite,1 mL,1.77,Methods > In-vitro permeation (same conditions for all treatments); Figure 2 and Table 1 report the 200 μm ketoprofen condition.,0.9,No numeric timepoint table; only graphically represented cumulative permeation.,200mmicroneedle,
10.1186/2050-6511-13-5::sp0009,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,300 μm microneedle,Microneedle-pretreated bovine split skin with 300 μm roller,ketoprofen,2.4,mg/mL,solution in PBS; described as 80% saturated solution,ketoprofen 2.4 mg/ml; 80% saturated solution in PBS,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",cumulative amount,,,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows (slaughterhouse),600.0,sonicated PBS,finite,1 mL,1.77,Methods > In-vitro permeation (same conditions for all treatments); Figure 2 and Table 1 report the 300 μm ketoprofen condition.,0.9,No numeric timepoint table; only graphically represented cumulative permeation.,300mmicroneedle,
10.1186/2050-6511-13-5::sp0010,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,Untreated control,Untreated bovine split skin control,paracetamol,17.5,mg/mL,solution in PBS; described as 80% saturated solution,paracetamol 17.5 mg/ml; 80% saturated solution in PBS,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",cumulative amount,,,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows (slaughterhouse),600.0,sonicated PBS,finite,1 mL,1.77,"Methods > In-vitro permeation: “paracetamol 17.5 mg/ml”; Figure 2 and Table 1 correspond to control, 200 μm, and 300 μm conditions.",0.92,Timepoint-specific cumulative permeation values are only shown in Figure 2.,untreatedcontrol,
10.1186/2050-6511-13-5::sp0011,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,200 μm microneedle,Microneedle-pretreated bovine split skin with 200 μm roller,paracetamol,17.5,mg/mL,solution in PBS; described as 80% saturated solution,paracetamol 17.5 mg/ml; 80% saturated solution in PBS,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",cumulative amount,,,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows (slaughterhouse),600.0,sonicated PBS,finite,1 mL,1.77,Methods > In-vitro permeation (same conditions for all treatments); Figure 2 and Table 1 report the 200 μm paracetamol condition.,0.9,No numeric timepoint table; only graphically represented cumulative permeation.,200mmicroneedle,
10.1186/2050-6511-13-5::sp0012,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,300 μm microneedle,Microneedle-pretreated bovine split skin with 300 μm roller,paracetamol,17.5,mg/mL,solution in PBS; described as 80% saturated solution,paracetamol 17.5 mg/ml; 80% saturated solution in PBS,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",cumulative amount,,,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows (slaughterhouse),600.0,sonicated PBS,finite,1 mL,1.77,Methods > In-vitro permeation (same conditions for all treatments); Figure 2 and Table 1 report the 300 μm paracetamol condition.,0.9,No numeric timepoint table; only graphically represented cumulative permeation.,300mmicroneedle,
10.1186/2050-6511-13-5::sp0013,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,Untreated control,Untreated bovine split skin control,diclofenac,2.6,mg/mL,solution in PBS; 80% saturated solution,diclofenac 2.6 mg/ml,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",Jmax,1.72,µg/cm²/h,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows,600.0,PBS,finite,1 mL,1.77,"Table 1 Permeation parameters: diclofenac control Jmax 1.72 µg/cm²/h; Methods specify Franz cells, bovine split skin, 1 mL dose, and PBS receptor fluid.",0.96,Derived steady-state flux from the table; timepoint not applicable.,untreatedcontrol,
10.1186/2050-6511-13-5::sp0014,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,200 μm microneedle,Microneedle-pretreated bovine split skin with 200 μm roller,diclofenac,2.6,mg/mL,solution in PBS; 80% saturated solution,diclofenac 2.6 mg/ml,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",Jmax,8.75,µg/cm²/h,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows,600.0,PBS,finite,1 mL,1.77,Table 1 Permeation parameters: diclofenac 200 μm Jmax 8.75 µg/cm²/h.,0.98,Derived steady-state flux from the table.,200mmicroneedle,
10.1186/2050-6511-13-5::sp0015,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,300 μm microneedle,Microneedle-pretreated bovine split skin with 300 μm roller,diclofenac,2.6,mg/mL,solution in PBS; 80% saturated solution,diclofenac 2.6 mg/ml,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",Jmax,11.55,µg/cm²/h,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows,600.0,PBS,finite,1 mL,1.77,Table 1 Permeation parameters: diclofenac 300 μm Jmax 11.55 µg/cm²/h.,0.98,Derived steady-state flux from the table.,300mmicroneedle,
10.1186/2050-6511-13-5::sp0016,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,Untreated control,Untreated bovine split skin control,ibuprofen,23.4,mg/mL,solution in PBS; 80% saturated solution,ibuprofen 23.4 mg/ml,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",Jmax,167.78,µg/cm²/h,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows,600.0,PBS,finite,1 mL,1.77,Table 1 Permeation parameters: ibuprofen control Jmax 167.78 µg/cm²/h.,0.98,Derived steady-state flux from the table.,untreatedcontrol,
10.1186/2050-6511-13-5::sp0017,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,200 μm microneedle,Microneedle-pretreated bovine split skin with 200 μm roller,ibuprofen,23.4,mg/mL,solution in PBS; 80% saturated solution,ibuprofen 23.4 mg/ml,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",Jmax,368.69,µg/cm²/h,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows,600.0,PBS,finite,1 mL,1.77,Table 1 Permeation parameters: ibuprofen 200 μm Jmax 368.69 µg/cm²/h.,0.98,Derived steady-state flux from the table.,200mmicroneedle,
10.1186/2050-6511-13-5::sp0018,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,300 μm microneedle,Microneedle-pretreated bovine split skin with 300 μm roller,ibuprofen,23.4,mg/mL,solution in PBS; 80% saturated solution,ibuprofen 23.4 mg/ml,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",Jmax,431.52,µg/cm²/h,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows,600.0,PBS,finite,1 mL,1.77,Table 1 Permeation parameters: ibuprofen 300 μm Jmax 431.52 µg/cm²/h.,0.98,Derived steady-state flux from the table.,300mmicroneedle,
10.1186/2050-6511-13-5::sp0019,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,Untreated control,Untreated bovine split skin control,ketoprofen,2.4,mg/mL,solution in PBS; 80% saturated solution,ketoprofen 2.4 mg/ml,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",Jmax,1.03,µg/cm²/h,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows,600.0,PBS,finite,1 mL,1.77,Table 1 Permeation parameters: ketoprofen control Jmax 1.03 µg/cm²/h.,0.98,Derived steady-state flux from the table.,untreatedcontrol,
10.1186/2050-6511-13-5::sp0020,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,200 μm microneedle,Microneedle-pretreated bovine split skin with 200 μm roller,ketoprofen,2.4,mg/mL,solution in PBS; 80% saturated solution,ketoprofen 2.4 mg/ml,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",Jmax,2.36,µg/cm²/h,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows,600.0,PBS,finite,1 mL,1.77,Table 1 Permeation parameters: ketoprofen 200 μm Jmax 2.36 µg/cm²/h.,0.98,Derived steady-state flux from the table.,200mmicroneedle,
10.1186/2050-6511-13-5::sp0021,10.1186/2050-6511-13-5,Microneedle pretreatment enhances the percutaneous permeation of hydrophilic compounds with high melting points.,ok,,300 μm microneedle,Microneedle-pretreated bovine split skin with 300 μm roller,ketoprofen,2.4,mg/mL,solution in PBS; 80% saturated solution,ketoprofen 2.4 mg/ml,"[{'name': 'phosphate buffered saline', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PBS'}]",Jmax,2.99,µg/cm²/h,,,Franz-type diffusion cell,in vitro permeation,bovine split skin,bovine udders from Holstein Friesian cows,600.0,PBS,finite,1 mL,1.77,Table 1 Permeation parameters: ketoprofen 300 μm Jmax 2.99 µg/cm²/h.,0.98,Derived steady-state flux from the table.,300mmicroneedle,
