source,id,pmid,pmcid,doi,title,abstract,year,journal,authors,url,query_used,rule_relevance_label,rule_confidence,rule_hints,rule_exclusions,queue,relevance_label,mentions_franz_in_abstract,likely_study_type,likely_has_measurable_endpoint,likely_has_formulation_info,likely_barrier_category,what_to_check_in_fulltext,rationale,confidence
MED,27445853,27445853.0,PMC4922301,10.3389/fphys.2016.00263,Inflammatory Role of ROS-Sensitive AMP-Activated Protein Kinase in the Hypersensitivity of Lung Vagal C Fibers Induced by Intermittent Hypoxia in Rats.,"Obstructive sleep apnea (OSA), manifested by airway exposure to intermittent hypoxia (IH), is associated with excess reactive oxygen species (ROS) production in airways, airway inflammation, and hyperreactive airway diseases. The cause-effect relationship for these events remains unclear. We investigated the inflammatory role of ROS-sensitive AMP-activated protein kinase (AMPK) in IH-induced airway hypersensitivity mediated by lung vagal C fibers (LVCFs) in rats. Conscious rats were exposed to room air (RA) or IH with or without treatment with N-acetyl-L-cysteine (NAC, an antioxidant), Compound C (an AMPK inhibitor), ibuprofen (a cyclooxygenase inhibitor), or their vehicles. Immediately after exposure (24 h), we found that intravenous capsaicin, phenylbiguanide, or α,β-methylene-ATP evoked augmented LVCF-mediated apneic responses and LVCF afferent responses in rats subjected to IH exposure in comparison with those in RA rats. The potentiating effect of IH on LVCF responses decreased at 6 h after and vanished at 12 h after the termination of IH exposure. The potentiating effect of IH on LVCF-mediated apneic and LVCF afferent responses was significantly attenuated by treatment with NAC, compound C, or ibuprofen, but not by their vehicles. Further biochemical analysis revealed that rats exposed to IH displayed increased lung levels of lipid peroxidation (an index of oxidative stress), AMPK phosphorylation (an index of AMPK activation), and prostaglandin E2 (a cyclooxygenase metabolite), compared with those exposed to RA. IH-induced increase in lipid peroxidation was considerably suppressed by treatment with NAC but not by compound C or ibuprofen. IH-induced increase in AMPK phosphorylation was totally abolished by NAC or compound C but not by ibuprofen. IH-induced increase in prostaglandin E2 was considerably prevented by any of these three inhibitor treatments. The vehicles of these inhibitors exerted no significant effect on the three IH-induced responses. These results suggest that 24-h IH exposure sensitizes LVCFs, leading to an exaggerated reflex and afferent responses to chemical stimulants in rats. Moreover, this IH-induced LVCF sensitization is mediated through a cascade of inflammatory responses in the airways involving increases in ROS, AMPK activation, and cyclooxygenase metabolite release.",2016,,"Yang CH, Shen YJ, Lai CJ, Kou YR.",https://www.frontiersin.org/articles/10.3389/fphys.2016.00263/pdf,"(TITLE:""ibuprofen"" OR ABSTRACT:""ibuprofen"") AND (permeation OR permeat* OR diffusion OR ""in vitro"" OR release) AND (skin OR membrane OR topical OR transdermal OR ""diffusion cell"")",relevant,0.8,['\\brelease\\b'],[],later,not_relevant,no,uncertain,yes,no,uncertain,"['Details on ibuprofen formulation', 'Method of ibuprofen application', 'Endpoints measured related to ibuprofen', 'Any mention of IVPT/IVRT setups']","The study focuses on the inflammatory mechanisms in a respiratory context, with ibuprofen mentioned in an auxiliary role. There is no clear evidence supporting diffusion-cell study relevance or measurement related to dermal formulations.",0.7
MED,34356725,34356725.0,PMC8300664,10.3390/antibiotics10070805,In Vitro Microbiological and Drug Release of Silver/Ibuprofen Loaded Wound Dressing Designed for the Treatment of Chronically Infected Painful Wounds.,"This study consisted of developing a dressing loaded with silver (Ag) and ibuprofen (IBU) that provides a dual therapy, antibacterial and antalgic, intended for infected painful wounds. Therefore, non-woven polyethyleneterephtalate (PET) textiles nonwovens were pre-treated by cyclodextrin crosslinked with citric acid by a pad/dry/cure process. Then, textiles were impregnated in silver solution followed by a thermal treatment and were then coated by Layer-by-Layer (L-<i>b</i>-L) deposition of a polyelectrolyte multilayer (PEM) system consisting of anionic water-soluble poly(betacyclodextrin citrate) (PCD) and cationic chitosan. Finally, ibuprofen lysinate (IBU-L) was loaded on the PEM coating. We demonstrated the complexation of IBU with native βCD and PCD by phase solubility diagram and <sup>1</sup>H NMR. PEM system allowed complete IBU-L release in 6 h in PBS pH 7.4 batch (USP IV). On the other hand, microbiological tests demonstrated that loaded silver induced bacterial reduction of 4 Log<sub>10</sub> against <i>S. aureus</i> and <i>E. coli</i> and tests revealed that ibuprofen lysinate loading did not interfere with the antibacterial properties of the dressing.",2021,,"Mogrovejo-Valdivia A, Maton M, Garcia-Fernandez MJ, Tabary N, Chai F, Neut C, Martel B, Blanchemain N.",https://doi.org/10.3390/antibiotics10070805,"(TITLE:""ibuprofen"" OR ABSTRACT:""ibuprofen"") AND (permeation OR permeat* OR diffusion OR ""in vitro"" OR release) AND (skin OR membrane OR topical OR transdermal OR ""diffusion cell"")",relevant,0.8,"['\\bin vitro\\b', '\\brelease\\b']",[],now,relevant,no,IVRT,yes,yes,uncertain,"['Detailed methods for drug release assays', 'Specific formulation information', 'Quantitative data on drug release rates', 'Microbiological testing methods']","The study focuses on the drug release profile of ibuprofen from a wound dressing, indicating a likely relevance to IVRT. There are measurable endpoints related to the release of ibuprofen and its antibacterial properties, warranting full-text review for deeper insights.",0.9
MED,36829897,36829897.0,PMC9952601,10.3390/antiox12020337,Shedding Light on the Hidden Benefit of <i>Porphyridium cruentum</i> Culture.,"Microalgae can represent a reliable source of natural compounds with different activities. Here, we evaluated the antioxidant and anti-inflammatory activity of sulfated exopolysaccharides (s-EPSs) and phycoerythrin (PE), two molecules naturally produced by the red marine microalga <i>Porphyridium cruentum</i> (CCALA415). <i>In vitro</i> and cell-based assays were performed to assess the biological activities of these compounds. The s-EPSs, owing to the presence of sulfate groups, showed biocompatibility on immortalized eukaryotic cell lines and a high antioxidant activity on cell-based systems. PE showed powerful antioxidant activity both <i>in vitro</i> and on cell-based systems, but purification is mandatory for its safe use. Finally, both molecules showed anti-inflammatory activity comparable to that of ibuprofen and helped tissue regeneration. Thus, the isolated molecules from microalgae represent an excellent source of antioxidants to be used in different fields.",2023,,"Liberti D, Imbimbo P, Giustino E, D'Elia L, Silva M, Barreira L, Monti DM.",https://doi.org/10.3390/antiox12020337,"(TITLE:""ibuprofen"" OR ABSTRACT:""ibuprofen"") AND (permeation OR permeat* OR diffusion OR ""in vitro"" OR release) AND (skin OR membrane OR topical OR transdermal OR ""diffusion cell"")",relevant,0.8,['\\bin vitro\\b'],[],later,maybe,no,uncertain,yes,no,uncertain,"['Specific effects of s-EPSs and PE on ibuprofen activity', 'Methodology relating to diffusion or penetration', 'Formulation details if available']",The abstract discusses biological activities that may be relevant to skin penetration but does not provide direct information on diffusion-cell studies relevant to IVPT/IVRT. The potential anti-inflammatory activity comparable to ibuprofen suggests relevance but is ambiguous regarding dermal formulation specifics.,0.6
MED,38136224,38136224.0,PMC10741078,10.3390/antiox12122105,Mitochondrial Stress Links Environmental Triggers with Pro-Inflammatory Signaling in Crohn's Disease.,"Inflammatory Bowel Diseases (IBD) are a group of chronic, inflammatory disorders of the gut. The incidence and activity of IBD are determined by both genetic and environmental factors. Among these factors, polymorphisms in genes related to autophagy and the consumption of non-steroidal anti-inflammatory drugs (NSAIDs) have been consistently associated with IBD. We show that NSAIDs induce mitochondrial stress and mitophagy in intestinal epithelial cells. In an altered mitophagy context simulating that observed in IBD patients, NSAID-induced mitochondrial stress leads to the release of mitochondrial components, which act as Danger Associated Molecular Patterns with pro-inflammatory potential. Furthermore, colonic organoids from Crohn's disease patients and healthy donors show activation of the mitochondrial Unfolded Protein Response (UPR<sup>mt</sup>) upon treatment with ibuprofen. Finally, colon biopsies from Crohn's disease patients in remission or with low-to-moderate activity also show expression of genes involved in UPR<sup>mt</sup>, while patients with severe activity show no increase compared to healthy donors. Our results suggest the involvement of mitochondria in the mechanisms triggering inflammation in IBD after NSAID use. Moreover, our results highlight the clinical relevance of mitochondrial stress and activation of the UPR<sup>mt</sup> pathway in the pathophysiology of Crohn's disease.",2023,,"Martín-Reyes F, Bernal M, Rodríguez-Díaz C, Rodríguez-de Los Reyes D, Ho-Plagaro A, Rodríguez-Pacheco F, Camacho-Martel L, Camargo-Camero R, Rodríguez-González FJ, Alcain-Martínez G, Martín-Masot R, Navas-López VM, Villanueva-Paz M, Lucena MI, García-Fuentes E, López-Gómez C.",https://doi.org/10.3390/antiox12122105,"(TITLE:""ibuprofen"" OR ABSTRACT:""ibuprofen"") AND (permeation OR permeat* OR diffusion OR ""in vitro"" OR release) AND (skin OR membrane OR topical OR transdermal OR ""diffusion cell"")",relevant,0.8,['\\brelease\\b'],[],park,maybe,no,uncertain,uncertain,yes,uncertain,"['Details on diffusion-cell experiments', 'Specific formulation of ibuprofen used', 'Endpoints measured related to anti-inflammatory effects']","The study discusses NSAIDs, including ibuprofen, and their effects in a disease context, but does not provide clear evidence for diffusion-cell IVPT/IVRT methods. There are relevant implications for formulation, but application to diffusion studies is not certain.",0.6
MED,41596023,41596023.0,PMC12838094,10.3390/bioengineering13010092,Synthesis and Characterization of Ibuprofen-TiO<sub>2</sub> Functionalized PCL Biomembranes as Candidate Materials for Wound Dressing Applications.,"Wound dressing coverages (WDC) play a key role in protecting skin lesions and preventing infection. Polymeric membranes have been widely explored as WDC due to their ability to incorporate bioactive agents, including antimicrobial nanoparticles and non-steroidal anti-inflammatory drugs (NSAIDs). In this study, polycaprolactone (PCL)-based membranes functionalized with titanium dioxide nanoparticles (TiO<sub>2</sub> NPs) and ibuprofen (IBP) were fabricated using a film manufacturing approach, and their structural and biocompatibility profiles were evaluated. The membranes were characterized by SEM, FTIR and XPS. Bands at 1725 cm<sup>-1</sup>, 2950 cm<sup>-1</sup>, 2955 cm<sup>-1</sup>, 2865 cm<sup>-1</sup> and 510 cm<sup>-1</sup> proved molecular stability of reagents during manufacture. In SEM, the control shows the flattest surface, while the PCL-IBP and PCL-IBP-TiO<sub>2</sub> NPs groups had increased rugosity. In vitro biocompatibility was evaluated using human fetal osteoblasts (hFOB). On day 3, the cell adhesion response of hFOB seeded in PCL-IBP and PCL-IBP-TiO<sub>2</sub> NPs groups showed the biggest absorbances (<i>p</i> = 0.0014 and <i>p</i> = 0.0491, respectively). On day 7 PCL-IBP group had lower lectin binding than the control (<i>p</i> = 0.007) and the PCL-IBP-TiO<sub>2</sub> NPs (<i>p</i> = 0.015) membranes, but no evidence of cytotoxicity was observed in any group. Furthermore, the Live/Dead test adds more biocompatibility evidence to conveniently discriminate between live and dead cells. The PCL polymeric membrane elaborated in this study may confer antiseptic, analgesic and anti-inflammatory properties, making these membranes ideal for skin lesions.",2026,,"Vergara-Lope Nuñez JA, Pozos-Guillén A, Ortiz-Magdaleno M, Núñez-Tapia IA, Maldonado Frias S, Álvarez-Pérez MA, Vazquez-Vazquez FC.",https://doi.org/10.3390/bioengineering13010092,"(TITLE:""ibuprofen"" OR ABSTRACT:""ibuprofen"") AND (permeation OR permeat* OR diffusion OR ""in vitro"" OR release) AND (skin OR membrane OR topical OR transdermal OR ""diffusion cell"")",relevant,0.8,"['\\bin vitro\\b', '\\bskin\\b', '\\bmembrane\\b']",[],now,relevant,no,uncertain,yes,yes,skin,"['Detailed diffusion studies with ibuprofen', 'Confirmation of bilayer or membrane permeability', 'Quantitative analysis of drug release kinetics']","The study focuses on the functionalization of ibuprofen in polymer membranes for wound dressing applications, suggesting potential relevance for IVPT/IVRT studies in dermal formulations.",0.85
MED,32998467,32998467.0,PMC7650631,10.3390/biom10101384,Membrane Interaction of Ibuprofen with Cholesterol-Containing Lipid Membranes.,"Deciphering the membrane interaction of drug molecules is important for improving drug delivery, cellular uptake, and the understanding of side effects of a given drug molecule. For the anti-inflammatory drug ibuprofen, several studies reported contradictory results regarding the impact of ibuprofen on cholesterol-containing lipid membranes. Here, we investigated membrane localization and orientation as well as the influence of ibuprofen on membrane properties in POPC/cholesterol bilayers using solid-state NMR spectroscopy and other biophysical assays. The presence of ibuprofen disturbs the molecular order of phospholipids as shown by alterations of the <sup>2</sup>H and <sup>31</sup>P-NMR spectra of the lipids, but does not lead to an increased membrane permeability or changes of the phase state of the bilayer. <sup>1</sup>H MAS NOESY NMR results demonstrate that ibuprofen adopts a mean position in the upper chain/glycerol region of the POPC membrane, oriented with its polar carbonyl group towards the aqueous phase. This membrane position is only marginally altered in the presence of cholesterol. A previously reported result that ibuprofen is expelled from the membrane interface in cholesterol-containing DMPC bilayers could not be confirmed.",2020,,"Kremkow J, Luck M, Huster D, Müller P, Scheidt HA.",https://doi.org/10.3390/biom10101384,"(TITLE:""ibuprofen"" OR ABSTRACT:""ibuprofen"") AND (permeation OR permeat* OR diffusion OR ""in vitro"" OR release) AND (skin OR membrane OR topical OR transdermal OR ""diffusion cell"")",relevant,0.8,['\\bmembrane\\b'],[],later,maybe,no,uncertain,no,no,uncertain,"['Detailed methodology for IVPT/IVRT experiments', 'Formulation details of ibuprofen used', 'Measurable endpoints related to skin permeation']","The study investigates membrane interactions of ibuprofen but does not confirm effects on membrane permeability, which is critical for IVPT/IVRT assessments.",0.6
MED,36899865,36899865.0,PMC10001324,10.3390/cells12050728,Differential Effects of Nonsteroidal Anti-Inflammatory Drugs in an In Vitro Model of Human Leaky Gut.,"The intestinal barrier is the main contributor to gut homeostasis. Perturbations of the intestinal epithelium or supporting factors can lead to the development of intestinal hyperpermeability, termed ""leaky gut"". A leaky gut is characterized by loss of epithelial integrity and reduced function of the gut barrier, and is associated with prolonged use of Non-Steroidal Anti-Inflammatories. The harmful effect of NSAIDs on intestinal and gastric epithelial integrity is considered an adverse effect that is common to all drugs belonging to this class, and it is strictly dependent on NSAID properties to inhibit cyclo-oxygenase enzymes. However, different factors may affect the specific tolerability profile of different members of the same class. The present study aims to compare the effects of distinct classes of NSAIDs, such as ketoprofen (K), Ibuprofen (IBU), and their corresponding lysine (Lys) and, only for ibuprofen, arginine (Arg) salts, using an in vitro model of leaky gut. The results obtained showed inflammatory-induced oxidative stress responses, and related overloads of the ubiquitin-proteasome system (UPS) accompanied by protein oxidation and morphological changes to the intestinal barrier, many of these effects being counteracted by ketoprofen and ketoprofen lysin salt. In addition, this study reports for the first time a specific effect of R-Ketoprofen on the NFkB pathway that sheds new light on previously reported COX-independent effects, and that may account for the observed unexpected protective effect of K on stress-induced damage on the IEB.",2023,,"d'Angelo M, Brandolini L, Catanesi M, Castelli V, Giorgio C, Alfonsetti M, Tomassetti M, Zippoli M, Benedetti E, Cesta MC, Colagioia S, Cocchiaro P, Cimini A, Allegretti M.",https://doi.org/10.3390/cells12050728,"(TITLE:""ibuprofen"" OR ABSTRACT:""ibuprofen"") AND (permeation OR permeat* OR diffusion OR ""in vitro"" OR release) AND (skin OR membrane OR topical OR transdermal OR ""diffusion cell"")",relevant,0.8,['\\bin vitro\\b'],[],later,not_relevant,no,uncertain,no,yes,uncertain,"['Specific effects of ibuprofen on dermal or transdermal applications.', 'Measurable endpoints related to drug delivery or absorption.', 'Formulation details for ibuprofen and its salts.', ""Comparison of ibuprofen's effects with ketoprofen in the context of dermal delivery.""]",The study investigates the effects of NSAIDs on intestinal integrity rather than dermal absorption or delivery mechanisms related to ibuprofen formulations. This makes it less relevant to IVPT/IVRT contexts.,0.7
MED,32369990,32369990.0,PMC7290365,10.3390/cells9051122,Human Induced Pluripotent Stem Cell-Derived 3D-Neurospheres are Suitable for Neurotoxicity Screening.,"We present a hiPSC-based 3D in vitro system suitable to test neurotoxicity (NT). Human iPSCs-derived 3D neurospheres grown in 96-well plate format were characterized timewise for 6-weeks. Changes in complexity and homogeneity were followed by immunocytochemistry and transmission electron microscopy. Transcriptional activity of major developmental, structural, and cell-type-specific markers was investigated at weekly intervals to present the differentiation of neurons, astrocytes, and oligodendrocytes. Neurospheres were exposed to different well-known toxicants with or without neurotoxic effect (e.g., paraquat, acrylamide, or ibuprofen) and examined at various stages of the differentiation with an ATP-based cell viability assay optimized for 3D-tissues. Concentration responses were investigated after acute (72 h) exposure. Moreover, the compound-specific effect of rotenone was investigated by a panel of ER-stress assay, TUNEL assay, immunocytochemistry, electron microscopy, and in 3D-spheroid based neurite outgrowth assay. The acute exposure to different classes of toxicants revealed distinct susceptibility profiles in a differentiation stage-dependent manner, indicating that hiPSC-based 3D in vitro neurosphere models could be used effectively to evaluate NT, and can be developed further to detect developmental neurotoxicity (DNT) and thus replace or complement the use of animal models in various basic research and pharmaceutical applications.",2020,,"Kobolak J, Teglasi A, Bellak T, Janstova Z, Molnar K, Zana M, Bock I, Laszlo L, Dinnyes A.",https://www.mdpi.com/2073-4409/9/5/1122/pdf?version=1589872531,"(TITLE:""ibuprofen"" OR ABSTRACT:""ibuprofen"") AND (permeation OR permeat* OR diffusion OR ""in vitro"" OR release) AND (skin OR membrane OR topical OR transdermal OR ""diffusion cell"")",relevant,0.8,['\\bin vitro\\b'],[],park,not_relevant,no,uncertain,yes,no,uncertain,"['Specific details on ibuprofen exposure and effects', 'Mechanisms of toxicity related to ibuprofen', 'Comparison to other compounds tested']",The study focuses on neurotoxicity screening using a 3D neurosphere model and does not primarily address diffusion or formulations related to dermal application of ibuprofen.,0.7
MED,39795576,39795576.0,PMC11720081,10.3390/diagnostics15010048,Ibuprofen-Induced Multiple Fixed Drug Eruption Confirmed by Re-Challenge: A Case Report and Literature Review.,"<b>Background:</b> Fixed drug eruption (FDE) is a type of drug-induced skin inflammation characterized by the recurrence of lesions in the same region following repeated exposure to the causative drug. FDE typically presents as localized spots or plaques without systemic symptoms; however, it can manifest in other forms, such as blisters and papules. In FDE, effector memory CD8-positive T cells that remain dormant in the basal layer after a previous inflammation are reactivated upon re-exposure to the causative drug, leading to the development of erythema at the same sites. <b>Case Presentation:</b> Herein, we report the case of a 23-year-old man who developed ibuprofen-induced multiple FDE. The diagnosis was confirmed by detecting a rash immediately following ibuprofen administration, and histopathological findings were consistent with FDE. Ibuprofen is widely available as an over-the-counter medication, and patients may not always report its use-making the diagnosis of ibuprofen-induced FDE particularly challenging. Approximately 24 h following drug-induced CD8-positive T cell activation, regulatory T cells normally infiltrate the epidermis to suppress inflammation and promote resolution. However, in multiple FDE, CD8-positive T cell activity may outweigh that of regulatory T cells, causing uncontrolled inflammation and leading to the spread of poorly-demarcated lesions that can progress to severe drug reactions such as Stevens-Johnson syndrome (SJS) or toxic epidermal necrolysis (TEN). We reviewed 13 cases of ibuprofen-induced multiple FDE. <b>Conclusions:</b> Over-the-counter medications can cause multiple FDEs, and the repeated administration of the causative drug can result in severe reactions such as SJS/TEN. The early diagnosis and strict discontinuation of the causative drugs are therefore crucial.",2024,,"Mima Y, Yamamoto M, Obikane H, Norimatsu Y, Iozumi K.",https://doi.org/10.3390/diagnostics15010048,"(TITLE:""ibuprofen"" OR ABSTRACT:""ibuprofen"") AND (permeation OR permeat* OR diffusion OR ""in vitro"" OR release) AND (skin OR membrane OR topical OR transdermal OR ""diffusion cell"")",relevant,0.8,['\\bskin\\b'],[],park,not_relevant,no,uncertain,no,no,uncertain,"['Details on ibuprofen formulation', 'Evidence of dermal absorption', 'Potential barriers to absorption', 'Any mention of diffusion-cell methodologies']",The abstract focuses on a clinical case report of ibuprofen-induced drug eruption rather than on diffusion or penetration studies relevant for IVPT/IVRT. There is no mention of formulation specifics or measurable endpoints related to skin penetration.,0.8
MED,38391473,38391473.0,PMC10887808,10.3390/gels10020143,"Ibuprofen-Loaded Silver Nanoparticle-Doped PVA Gels: Green Synthesis, In Vitro Cytotoxicity, and Antibacterial Analyses.","In contrast to conventional drug delivery systems, controlled drug release systems employ distinct methodologies. These systems facilitate the release of active substances in predetermined quantities and for specified durations. Polymer hydrogels have gained prominence in controlled drug delivery because of their unique swelling-shrinkage behavior and ability to regulate drug release. In this investigation, films with a hydrogel structure were crafted using polyvinyl alcohol, a biocompatible polymer, and silver nanoparticles. Following characterization, ibuprofen was loaded into the hydrogels to evaluate their drug release capacity. The particle sizes of silver nanoparticles synthesized using a green approach were determined. This study comprehensively examined the structural properties, morphological features, mechanical strength, and cumulative release patterns of the prepared films. In vitro cytotoxicity analysis was employed to assess the cell viability of drug-loaded hydrogel films, and their antibacterial effects were examined. The results indicated that hydrogel films containing 5% and 10% polyvinyl alcohol released 89% and 97% of the loaded drug, respectively, by day 14. The release kinetics fits the Korsmeyer-Peppas model. This study, which describes nanoparticle-enhanced polyvinyl alcohol hydrogel systems prepared through a cost-effective and environmentally friendly approach, is anticipated to contribute to the existing literature and serve as a foundational study for future research.",2024,,"Altınay E, Köse FZ, Ateş SC, Kızılbey K.",https://www.mdpi.com/2310-2861/10/2/143/pdf?version=1707904295,"(TITLE:""ibuprofen"" OR ABSTRACT:""ibuprofen"") AND (permeation OR permeat* OR diffusion OR ""in vitro"" OR release) AND (skin OR membrane OR topical OR transdermal OR ""diffusion cell"")",relevant,0.8,"['\\bin vitro\\b', '\\brelease\\b']",[],now,relevant,no,IVPT,yes,yes,uncertain,"['Formulation details', 'Release kinetics data', 'Measurable endpoints', 'Exact methodologies for IVPT']","The study discusses the loading and release of ibuprofen in hydrogels, indicating IVPT potential and measurable endpoints in drug release.",0.85
MED,39451284,39451284.0,PMC11507435,10.3390/gels10100631,BioMOF@cellulose Glycerogel Scaffold with Multifold Bioactivity: Perspective in Bone Tissue Repair.,"The development of new biomaterials for musculoskeletal tissue repair is currently an important branch in biomedicine research. The approach presented here is centered around the development of a prototypic synthetic glycerogel scaffold for bone regeneration, which simultaneously features therapeutic activity. The main novelty of this work lies in the combination of an open meso and macroporous nanocrystalline cellulose (NCC)-based glycerogel with a fully biocompatible microporous bioMOF system (CaSyr-1) composed of calcium ions and syringic acid. The bioMOF framework is further impregnated with a third bioactive component, i.e., ibuprofen (ibu), to generate a multifold bioactive system. The integrated CaSyr-1(ibu) serves as a reservoir for bioactive compounds delivery, while the NCC scaffold is the proposed matrix for cell ingrowth, proliferation and differentiation. The measured drug delivery profiles, studied in a phosphate-buffered saline solution at 310 K, indicate that the bioactive components are released concurrently with bioMOF dissolution after ca. 30 min following a pseudo-first-order kinetic model. Furthermore, according to the semi-empirical Korsmeyer-Peppas kinetic model, this release is governed by a case-II mechanism, suggesting that the molecular transport is influenced by the relaxation of the NCC matrix. Preliminary in vitro results denote that the initial high concentration of glycerol in the NCC scaffold can be toxic in direct contact with human osteoblasts (HObs). However, when the excess of glycerol is diluted in the system (after the second day of the experiment), the direct and indirect assays confirm full biocompatibility and suitability for HOb proliferation.",2024,,"Rosado A, Borrás A, Sánchez-Soto M, Labíková M, Hettegger H, Ramírez-Jiménez RA, Rojo L, García-Fernández L, Aguilar MR, Liebner F, López-Periago AM, Ayllón JA, Domingo C.",https://doi.org/10.3390/gels10100631,"(TITLE:""ibuprofen"" OR ABSTRACT:""ibuprofen"") AND (permeation OR permeat* OR diffusion OR ""in vitro"" OR release) AND (skin OR membrane OR topical OR transdermal OR ""diffusion cell"")",relevant,0.8,"['\\bin vitro\\b', '\\brelease\\b']",[],now,relevant,no,uncertain,yes,yes,uncertain,"['Drug delivery profiles', 'In vitro results on human osteoblasts', 'Kinetic models used for drug release']","The abstract discusses the development of a bioactive scaffold incorporating ibuprofen and indicates drug delivery profiles, which are relevant for IVPT/IVRT studies.",0.85
MED,39590060,39590060.0,PMC11593777,10.3390/gels10110704,Decellularized Macroalgae as Complex Hydrophilic Structures for Skin Tissue Engineering and Drug Delivery.,"Due to their indisputable biocompatibility and abundant source, biopolymers are widely used to prepare hydrogels for skin tissue engineering. Among them, cellulose is a great option for this challenging application due to its increased water retention capacity, mechanical strength, versatility and unlimited availability. Since algae are an unexploited source of cellulose, the novelty of this study is the decellularization of two different species, freshly collected from the Black Sea coast, using two different chemical surfactants (sodium dodecyl sulphate and Triton X-100), and characterisation of the resulted complex biopolymeric 3D matrices. The algae nature and decellularization agent significantly influenced the matrices porosity, while the values obtained for the hydration degree included them in hydrogel class. Moreover, their capacity to retain and then controllably release an anti-inflammatory drug, ibuprofen, led us to recommend the obtained structures as drug delivery systems. The decellularized macroalgae hydrogels are bioadhesive and cytocompatible in direct contact with human keratinocytes and represent a great support for cells. Finally, it was noticed that human keratinocytes (HaCaT cell line) adhered and populated the structures during a monitoring period of 14 days.",2024,,"Luca A, Cojocaru FD, Pascal MS, Vlad T, Nacu I, Peptu CA, Butnaru M, Verestiuc L.",https://doi.org/10.3390/gels10110704,"(TITLE:""ibuprofen"" OR ABSTRACT:""ibuprofen"") AND (permeation OR permeat* OR diffusion OR ""in vitro"" OR release) AND (skin OR membrane OR topical OR transdermal OR ""diffusion cell"")",relevant,0.8,"['\\brelease\\b', '\\bskin\\b']",[],now,relevant,no,uncertain,yes,no,skin,"['Details on ibuprofen release kinetics', 'Characterization of the hydrogels', 'Experimental methods for skin penetration', 'Comparative study with other formulations']","The study focuses on hydrogels made from decellularized macroalgae that incorporate ibuprofen for drug delivery, suggesting relevance to dermal formulations and potential skin delivery systems.",0.85
MED,39852012,39852012.0,PMC11764590,10.3390/gels11010041,Permeation Enhancer in Microemulsions and Microemulsion-Based Gels: A Comparison of Diethylene Glycol Monoethyl Ether and Oleyl Alcohol.,"Microemulsions have been commonly used with various permeation enhancers to improve permeability through the skin. The purpose of this study was to compare the release and permeation ability of two commonly used permeation enhancers-diethylene glycol monoethyl ether (DGME) and oleyl alcohol-by the changes in oil composition, the addition of a gelling agent, and water content using ibuprofen as a model drug. Four microemulsions were formulated, selection was based on ternary phase diagrams, and physicochemical properties were evaluated. The release and permeation of the microemulsion formulations were performed in vitro by Franz cell studies on a regenerated cellulose membrane and a Strat-M<sup>®</sup> membrane, respectively, and the amount of ibuprofen permeated and released was analyzed by high-performance liquid chromatography (HPLC). All four microemulsions were compatible with the skin pH, and the average pH ranged from 4.9 to 5.6. The average droplet size of the microemulsions ranged from 119.8 to 153.3 nm. Drug release was significantly the highest from the gel-based microemulsions (59% and 64%, <i>p</i> < 0.05). However, there was a fourfold difference in drug permeation from these gels-a significantly higher permeation from the microemulsion-gel containing oleic acid and oleyl alcohol compared to the DGME formulation. These results indicated that the microemulsion-gel with oleyl alcohol as the permeation enhancer could be a preferable formulation approach for the topical administration of ibuprofen. These results highlight the need for optimization of the microemulsion formulation to confirm the permeation-enhancing effects of chosen permeation enhancers despite being a well-known permeation enhancer.",2025,,"Pandey S, Baki G.",https://doi.org/10.3390/gels11010041,"(TITLE:""ibuprofen"" OR ABSTRACT:""ibuprofen"") AND (permeation OR permeat* OR diffusion OR ""in vitro"" OR release) AND (skin OR membrane OR topical OR transdermal OR ""diffusion cell"")",relevant,0.8,"['\\bin vitro\\b', '\\bpermeat', '\\brelease\\b', '\\btopical\\b', '\\bskin\\b']",[],now,relevant,yes,IVPT,yes,yes,skin,"['Details on formulation variability', 'Specifics of permeation results', 'Comparative data for DGME and oleyl alcohol', 'Mechanism of enhanced permeation', 'HPLC analysis details']","The study compares two permeation enhancers in microemulsions using ibuprofen and includes in vitro Franz cell studies, indicating it is relevant for IVPT evidence and dermal formulation information.",0.9
