paper_id,doi,pmid,pmcid,title,preferred_format,available_formats,access_urls,local_paths,status,notes
paper_4bbfba07e6fe,10.1021/acsomega.8b00185,29623304,PMC5879486,Toward Understanding Drug Incorporation and Delivery from Biocompatible Metal-Organic Frameworks in View of Cutaneous Administration.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC5879486', 'pdf': 'https://europepmc.org/articles/PMC5879486?pdf=render'}",{},resolved,['failed_download:pdf']
paper_d21daeb09a9c,10.1021/acsomega.9b01139,31460077,PMC6648809,Synthesis and Functionalization of Porous Zr-Diaminostilbenedicarboxylate Metal-Organic Framework for Storage and Stable Delivery of Ibuprofen.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC6648809', 'pdf': 'https://europepmc.org/articles/PMC6648809?pdf=render'}",{},resolved,['failed_download:pdf']
paper_93213756c4c7,10.1021/acsomega.9b03696,32118156,PMC7045591,Tuning Crystal Structures of Iron-Based Metal-Organic Frameworks for Drug Delivery Applications.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC7045591', 'pdf': 'https://europepmc.org/articles/PMC7045591?pdf=render'}",{},resolved,['failed_download:pdf']
paper_390317e59578,10.1021/es051921i,16646483,,Electrodialysis for recovering salts from a urine solution containing micropollutants.,unresolved,[],{},{},unresolved,[]
paper_73b1644fa520,10.1021/es501222t,25010344,PMC4123925,A quantitative toxicogenomics assay reveals the evolution and nature of toxicity during the transformation of environmental pollutants.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC4123925', 'pdf': 'https://europepmc.org/articles/PMC4123925?pdf=render'}",{},resolved,['failed_download:pdf']
paper_45988e29a16e,10.1021/la0612926,17190494,,Heterostructured magnetic nanotubes.,unresolved,[],{},{},unresolved,[]
paper_7ca34a5969c3,10.1021/mp2003016,21830793,,Chemical conjugation of the neuropeptide kyotorphin and ibuprofen enhances brain targeting and analgesia.,unresolved,[],{},{},unresolved,[]
paper_0344a1a4604f,10.1021/mp500264e,25275801,PMC4223873,Crystallographic textures and morphologies of solution cast Ibuprofen composite films at solid surfaces.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC4223873', 'pdf': 'https://europepmc.org/articles/PMC4223873?pdf=render'}",{},resolved,['failed_download:pdf']
paper_e2a0b6f07266,10.1023/a:1008935926154,15348944,,Controlled release of NSAIDs bound to polyacrylic carrier systems.,unresolved,[],{},{},unresolved,[]
paper_016611603446,10.1023/a:1015938522673,2813262,,The effect of ultrasound on the in vitro penetration of ibuprofen through human epidermis.,unresolved,[],{},{},unresolved,[]
paper_d76ec3a9e300,10.1038/jid.2010.152,20505747,,Induction of prostaglandin D2 through the p38 MAPK pathway is responsible for the antipruritic activity of sertaconazole nitrate.,unresolved,[],{},{},unresolved,[]
paper_c686cf1d6d2f,10.1038/nature18615,27362232,PMC4947387,Toremifene interacts with and destabilizes the Ebola virus glycoprotein.,html,"['html', 'pdf']","{'html': 'https://kclpure.kcl.ac.uk/portal/en/publications/644ac505-33f2-4705-b9ee-f0858c20c968', 'pdf': 'https://europepmc.org/articles/PMC4947387?pdf=render'}",{},resolved,['failed_download:pdf']
paper_d1dc9cbb6074,10.1038/s41396-021-00945-7,33692486,PMC8397710,Non-antibiotic pharmaceuticals promote the transmission of multidrug resistance plasmids through intra- and intergenera conjugation.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC8397710', 'pdf': 'https://europepmc.org/articles/PMC8397710?pdf=render'}",{},resolved,['failed_download:pdf']
paper_d818b9d77d83,10.1038/s41467-017-00763-6,28955031,PMC5617892,Printing of small molecular medicines from the vapor phase.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC5617892', 'pdf': 'https://europepmc.org/articles/PMC5617892?pdf=render'}",{},resolved,['failed_download:pdf']
paper_958a4f02a5ee,10.1038/s41467-025-60572-0,40473673,PMC12141654,Chiral substrate-induced chiral covalent organic framework membranes for enantioselective separation of macromolecular drug.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC12141654', 'pdf': 'https://europepmc.org/articles/PMC12141654?pdf=render'}",{},resolved,['failed_download:pdf']
paper_88e14f492fb5,10.1038/s41598-017-03195-w,28646180,PMC5482836,Sustained release from a metal - Analgesics entrapped within biocidal silver.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC5482836', 'pdf': 'https://europepmc.org/articles/PMC5482836?pdf=render'}",{},resolved,['failed_download:pdf']
paper_5101cbd7e8bb,10.1038/s41598-020-65845-w,32483265,PMC7264135,MBR-UV/Cl<sub>2</sub> system in treating polluted surface water with typical PPCP contamination.,html,"['html', 'pdf']","{'pdf': 'https://www.nature.com/articles/s41598-020-65845-w.pdf', 'html': 'https://europepmc.org/articles/PMC7264135'}",{'pdf': 'papers\\pdf\\10.1038_s41598-020-65845-w__ba74780e17.pdf'},downloaded,"['seed_pdf_url_from_metadata', 'legacy_pdf_reused_local']"
paper_997b82d66c7e,10.1038/s41598-020-73089-x,33009446,PMC7532466,Characterization of five novel vasopressin V2 receptor mutants causing nephrogenic diabetes insipidus reveals a role of tolvaptan for M272R-V2R mutation.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC7532466', 'pdf': 'https://europepmc.org/articles/PMC7532466?pdf=render'}",{},resolved,['failed_download:pdf']
paper_7b671a04bd51,10.1038/s41598-020-74885-1,33097770,PMC7584580,Fabrication of tri-layered electrospun polycaprolactone mats with improved sustained drug release profile.,html,"['html', 'pdf']","{'pdf': 'https://www.nature.com/articles/s41598-020-74885-1.pdf', 'html': 'https://europepmc.org/articles/PMC7584580'}",{'pdf': 'papers\\pdf\\10.1038_s41598-020-74885-1__cc5880def9.pdf'},downloaded,"['seed_pdf_url_from_metadata', 'legacy_pdf_reused_local']"
paper_8e52337b25a3,10.1038/s41598-020-76189-w,33154513,PMC7645626,Computational modeling of drug separation from aqueous solutions using octanol organic solution in membranes.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC7645626', 'pdf': 'https://europepmc.org/articles/PMC7645626?pdf=render'}",{},resolved,['failed_download:pdf']
paper_a14138d10223,10.1038/s41598-022-05912-6,35115643,PMC8813900,Hard polymeric porous microneedles on stretchable substrate for transdermal drug delivery.,html,"['html', 'pdf']","{'pdf': 'https://www.nature.com/articles/s41598-022-05912-6.pdf', 'html': 'https://europepmc.org/articles/PMC8813900'}",{'pdf': 'papers\\pdf\\10.1038_s41598-022-05912-6__7907d05c64.pdf'},downloaded,"['seed_pdf_url_from_metadata', 'legacy_pdf_reused_local']"
paper_112cba50495d,10.1038/s41598-024-57883-5,38538710,PMC10973418,Compatibilizing of cotton fabric with hydrophobic drug cover layer for anti-inflammatory performance with the implementation of ibuprofen.,html,"['html', 'pdf']","{'pdf': 'https://www.nature.com/articles/s41598-024-57883-5.pdf', 'html': 'https://europepmc.org/articles/PMC10973418'}",{'pdf': 'papers\\pdf\\10.1038_s41598-024-57883-5__8b907f605e.pdf'},downloaded,"['seed_pdf_url_from_metadata', 'legacy_pdf_reused_local']"
paper_22f203f8b12f,10.1038/s41598-024-71609-7,39313547,PMC11420363,"Ultrasonic synthesis, characterization, DFT and molecular docking of a biocompatible Zn-based MOF as a potential antimicrobial, anti-inflammatory and antitumor agent.",html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC11420363', 'pdf': 'https://europepmc.org/articles/PMC11420363?pdf=render'}",{},resolved,['failed_download:pdf']
paper_1f27a4aa14fd,10.1038/s41598-024-82564-8,39753609,PMC11698960,Design and optimization of hollow microneedle spacing for three materials using finite element methods.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC11698960', 'pdf': 'https://europepmc.org/articles/PMC11698960?pdf=render'}",{},resolved,['failed_download:pdf']
paper_8b4b299fb0b8,10.1038/s41598-025-89540-w,39939665,PMC11822113,Multi spectroscopic investigation of maisine-based microemulsions as convenient carriers for co-delivery of anticancer and anti-inflammatory drugs.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC11822113', 'pdf': 'https://europepmc.org/articles/PMC11822113?pdf=render'}",{},resolved,['failed_download:pdf']
paper_c5b7f952a6be,10.1038/s41598-025-89583-z,39955385,PMC11830055,Theoretical analysis of lipase-enzymatic DKR model for racemic (R)- and (S)- ibuprofen ester in a hollow cylindrical membrane bioreactor.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC11830055', 'pdf': 'https://europepmc.org/articles/PMC11830055?pdf=render'}",{},resolved,['failed_download:pdf']
paper_90c0183c4f5b,10.1038/sj.bjp.0701349,9298531,PMC1564907,Renal vascular effects of the selective endothelin receptor antagonists in anaesthetized rats.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC1564907', 'pdf': 'https://europepmc.org/articles/PMC1564907?pdf=render'}",{},resolved,['failed_download:pdf']
paper_d474ce5d0b42,10.1038/sj.bjp.0701652,9517383,PMC1565210,Modulation of transcription factor NF-kappaB by enantiomers of the nonsteroidal drug ibuprofen.,html,"['html', 'pdf']","{'pdf': 'https://onlinelibrary.wiley.com/doi/pdfdirect/10.1038/sj.bjp.0701652', 'html': 'https://europepmc.org/articles/PMC1565210'}",{},resolved,['failed_download:pdf']
paper_243e2985ec2a,10.1038/sj.bjp.0704497,11815376,PMC1573157,Disparate effects of non-steroidal anti-inflammatory drugs on apoptosis in guinea-pig gastric mucous cells: inhibition of basal apoptosis by diclofenac.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC1573157', 'pdf': 'https://europepmc.org/articles/PMC1573157?pdf=render'}",{},resolved,['failed_download:pdf']
paper_d6149d5091eb,10.1038/srep05251,24918694,PMC4052716,Expression of human solute carrier family transporters in skin: possible contributor to drug-induced skin disorders.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC4052716', 'pdf': 'https://europepmc.org/articles/PMC4052716?pdf=render'}",{},resolved,['failed_download:pdf']
paper_10da22b7ac07,10.1038/srep08114,25631039,PMC4310094,FXR antagonism of NSAIDs contributes to drug-induced liver injury identified by systems pharmacology approach.,html,"['html', 'pdf']","{'pdf': 'https://www.nature.com/articles/srep08114.pdf', 'html': 'https://europepmc.org/articles/PMC4310094'}",{'pdf': 'papers\\pdf\\10.1038_srep08114__5723f217e8.pdf'},downloaded,"['seed_pdf_url_from_metadata', 'legacy_pdf_reused_local']"
paper_ae09f550c33a,10.1038/srep39778,28051129,PMC5209695,High-Quality Metal-Organic Framework ZIF-8 Membrane Supported on Electrodeposited ZnO/2-methylimidazole Nanocomposite: Efficient Adsorbent for the Enrichment of Acidic Drugs.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC5209695', 'pdf': 'https://europepmc.org/articles/PMC5209695?pdf=render'}",{},resolved,['failed_download:pdf']
paper_3e3709adb9f2,10.1039/b308057a,14529021,,Water-soluble cyclodextrin polymers for enhanced relative recovery of hydrophobic analytes during microdialysis sampling.,unresolved,[],{},{},unresolved,[]
paper_e034beb9b1ac,10.1039/b310990a,14680244,,Enzyme-facilitated enantioselective transport of (S)-ibuprofen through a supported liquid membrane based on ionic liquids.,unresolved,[],{},{},unresolved,[]
paper_5472ef2ced23,10.1039/c6tb01652a,32263570,,Biocompatible polymer-metal-organic framework composite patches for cutaneous administration of cosmetic molecules.,unresolved,[],{},{},unresolved,[]
paper_f776dcab3285,10.1039/c7tb01151b,32264375,,Covalently-controlled drug delivery via therapeutic methacrylic tissue adhesives.,unresolved,[],{},{},unresolved,[]
paper_d723b2a34a25,10.1039/c9ra02868d,35519397,PMC9065371,Supramolecular gels from sugar-linked triazole amphiphiles for drug entrapment and release for topical application.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC9065371', 'pdf': 'https://europepmc.org/articles/PMC9065371?pdf=render'}",{},resolved,['failed_download:pdf']
paper_a0517498c977,10.1039/d0ra00100g,35492154,PMC9049830,Enhancement of ibuprofen solubility and skin permeation by conjugation with l-valine alkyl esters.,html,"['html', 'pdf']","{'pdf': 'https://pubs.rsc.org/en/content/articlepdf/2020/ra/d0ra00100g', 'html': 'https://europepmc.org/articles/PMC9049830'}",{'pdf': 'papers\\pdf\\10.1039_d0ra00100g__3cae185957.pdf'},downloaded,['legacy_pdf_reused_local']
paper_0bc0fa001aa0,10.1039/d0ra01444c,35518291,PMC9054004,"Assembly of lignin-based colloidal particles: effects of cationic surfactants, molecular weight, and solvent on morphology.",html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC9054004', 'pdf': 'https://europepmc.org/articles/PMC9054004?pdf=render'}",{},resolved,['failed_download:pdf']
paper_15dc420ec626,10.1039/d0ra06567f,35516534,PMC9057780,The effect of alcohols as vehicles on the percutaneous absorption and skin retention of ibuprofen modified with l-valine alkyl esters.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC9057780', 'pdf': 'https://europepmc.org/articles/PMC9057780?pdf=render'}",{},resolved,['failed_download:pdf']
paper_8aab02a44823,10.1039/d0tb02533j,33503104,,"Hydrogel-assisted delivery of lipophilic molecules into aqueous medium for transdermal medication based on environment-specific, regioselective adsorption of graphene oxides.",unresolved,[],{},{},unresolved,[]
paper_97a74e7554c0,10.1039/d1ra07761a,35496416,PMC9043831,Comparison of drug release behavior of bacterial cellulose loaded with ibuprofen and propranolol hydrochloride.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC9043831', 'pdf': 'https://europepmc.org/articles/PMC9043831?pdf=render'}",{},resolved,['failed_download:pdf']
paper_577afddc3122,10.1039/d1tb00249j,33909745,,Electronic control of drug release from gauze or cellulose acetate fibres for dermal applications.,unresolved,[],{},{},unresolved,[]
paper_cf2f535409ed,10.1039/d2ra05804a,36545107,PMC9748978,New amino acid propyl ester ibuprofenates from synthesis to use in drug delivery systems.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC9748978', 'pdf': 'https://europepmc.org/articles/PMC9748978?pdf=render'}",{},resolved,['failed_download:pdf']
paper_3fe1ba65d970,10.1039/d3na00102d,37056625,PMC10089083,Ibuprofen-loaded electrospun poly(ethylene-<i>co</i>-vinyl alcohol) nanofibers for wound dressing applications.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC10089083', 'pdf': 'https://europepmc.org/articles/PMC10089083?pdf=render'}",{},resolved,['failed_download:pdf']
paper_3b4d4912220d,10.1039/d5md00476d,40709214,PMC12284811,Non-steroidal anti-inflammatory drugs conjugated to a synthetic peptide exhibit &lt;i&gt;in vitro&lt;/i&gt; cytotoxic activity against cervical cancer and melanoma cells.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC12284811', 'pdf': 'https://europepmc.org/articles/PMC12284811?pdf=render'}",{},resolved,['failed_download:pdf']
paper_c723345e5424,10.1039/d5ra05217c,40969522,PMC12442029,Piezoelectric electrospun scaffold incorporating ibuprofen loaded ultrasound-responsive mesoporous silica nanoparticles for tissue regeneration.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC12442029', 'pdf': 'https://europepmc.org/articles/PMC12442029?pdf=render'}",{},resolved,['failed_download:pdf']
paper_f9d75a11b38a,10.1039/d6ra00296j,41868321,PMC13001597,Molecular and physicochemical arrangement of chitosan-ibuprofen matrices for topical drug delivery on skin: preparation impact.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC13001597', 'pdf': 'https://europepmc.org/articles/PMC13001597?pdf=render'}",{},resolved,['failed_download:pdf']
paper_bcf2888fff09,10.1055/s-0032-1314843,22699957,PMC4311054,Antidepressants and anti-inflammatory drugs differentially reduce the release of NGF and BDNF from rat platelets.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC4311054', 'pdf': 'https://europepmc.org/articles/PMC4311054?pdf=render'}",{},resolved,['failed_download:pdf']
paper_507064c9a257,10.1063/1.4946867,27158293,PMC4841796,Attenuated total reflection-Fourier transform infrared spectroscopic imaging of pharmaceuticals in microfluidic devices.,html,"['html', 'pdf']","{'pdf': 'https://europepmc.org/articles/pmc4841796?pdf=render', 'html': 'https://europepmc.org/articles/PMC4841796'}",{},resolved,['failed_download:pdf']
paper_1c0d2f785216,10.1080/00498254.2020.1813352,32820679,,MRP4 is responsible for the efflux transport of mycophenolic acid β-d glucuronide (MPAG) from hepatocytes to blood.,pdf,['pdf'],{'pdf': 'https://figshare.com/articles/journal_contribution/MRP4_is_responsible_for_the_efflux_transport_of_mycophenolic_acid_-d_glucuronide_MPAG_from_hepatocytes_to_blood/12924301/1/files/24597688.pdf'},{},resolved,"['seed_pdf_url_from_metadata', 'failed_download:pdf']"
paper_7b3ec1734c22,10.1080/02652048.2022.2131920,36190415,,Liposome and microemulsion loaded with ibuprofen: from preparation to mechanism of drug transport.,unresolved,[],{},{},unresolved,[]
paper_07786374df06,10.1080/03639040801928697,18618308,,In vitro permeation characterization of the analgesic ibuprofen and the sunscreen oxybenzone.,unresolved,[],{},{},unresolved,[]
paper_0f5fda6ea789,10.1080/03639040802512235,19514985,,Preparation and characterization of PEG-modified polyurethane pressure-sensitive adhesives for transdermal drug delivery.,unresolved,[],{},{},unresolved,[]
paper_fe1182b31f91,10.1080/07391102.2018.1464956,29695194,,Diffusional interaction behavior of NSAIDs in lipid bilayer membrane using molecular dynamics (MD) simulation: Aspirin and Ibuprofen.,unresolved,[],{},{},unresolved,[]
paper_861ffdae7b0d,10.1080/07391102.2023.2209645,37154526,,Investigating multifaceted action of ibuprofen derivatives towards cox isozymes and interleukin-6 (IL-6) site correlating with various target sites.,unresolved,[],{},{},unresolved,[]
paper_562fb37206a9,10.1080/09205063.2019.1685759,31665960,,Fabrication of electrospun ibuprofen-loaded poly(vinyl alcohol)/hyper-branched poly(ethylenimine) fibers and their release behaviors.,unresolved,[],{},{},unresolved,[]
paper_deffb8a8a751,10.1080/09205063.2024.2333627,38590076,,Fabrication and mechanical modelling of dissolvable PVA/PVP composite microneedles with biocompatibility for efficient transdermal delivery of ibuprofen.,unresolved,[],{},{},unresolved,[]
paper_17f0f471ae76,10.1080/09546630802178232,18622878,,Ibuprofen slow-release foam dressing reduces wound pain in painful exuding wounds: preliminary findings from an international real-life study.,unresolved,[],{},{},unresolved,[]
paper_fa55a3492ffd,10.1080/10717540601036872,17613016,,Design of two liquid Ibuprofen-poloxamer-limonene or menthol preparations for dermal administration.,unresolved,[],{},{},unresolved,[]
paper_a7e143a067a0,10.1080/10837450.2018.1509347,30084268,,An evaluation of crude palm oil (CPO) and tocotrienol rich fraction (TRF) of palm oil as percutaneous permeation enhancers using full-thickness human skin.,pdf,['pdf'],{'pdf': 'http://eprints.nottingham.ac.uk/55282/1/IPHD_A_1509347.pdf'},{},resolved,"['seed_pdf_url_from_metadata', 'failed_download:pdf']"
paper_c63cef0c00bb,10.1080/10837450.2019.1643880,31298072,,Gel network comprising UV crosslinked PLGA-b-PEG-MA nanoparticles for ibuprofen topical delivery.,unresolved,[],{},{},unresolved,[]
paper_98925932691a,10.1080/10837450.2019.1701495,31797708,,Composite chitosan hydrogels as advanced wound dressings with sustained ibuprofen release and suitable application characteristics.,unresolved,[],{},{},unresolved,[]
paper_ad8631a0f523,10.1080/13880209.2017.1312464,28399694,PMC7011944,Development of essential oils as skin permeation enhancers: penetration enhancement effect and mechanism of action.,html,"['html', 'pdf']","{'pdf': 'https://www.tandfonline.com/doi/pdf/10.1080/13880209.2017.1312464?needAccess=true', 'html': 'https://europepmc.org/articles/PMC7011944'}",{},resolved,['failed_download:pdf']
paper_ad50cde22944,10.1080/17460913.2025.2475639,40059403,PMC11980465,Sodium ibuprofenate: antibacterial activities and potential β-lactamase inhibition in critical Gram-negative bacteria.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC11980465', 'pdf': 'https://europepmc.org/articles/PMC11980465?pdf=render'}",{},resolved,['failed_download:pdf']
paper_7e0783d855fd,10.1080/21691401.2021.1883043,35296208,,Prevention of peritoneal adhesions formation by core-shell electrospun ibuprofen-loaded PEG/silk fibrous membrane.,unresolved,[],{},{},unresolved,[]
paper_1ad875362497,10.1080/713840406,12944138,,Improved solubility and in vitro dissolution of Ibuprofen from poloxamer gel using eutectic mixture with menthol.,unresolved,[],{},{},unresolved,[]
paper_04d51dba3d02,10.1081/ddc-100102222,10219536,,Cataplasm-based controlled drug delivery: development and optimization of a novel formulation.,unresolved,[],{},{},unresolved,[]
paper_a247f47717cb,10.1081/ddc-120015362,12476874,,Effect of fatty acid diesters on permeation of anti-inflammatory drugs through rat skin.,unresolved,[],{},{},unresolved,[]
paper_4f68a46ba526,10.1081/pdt-120015044,12503524,,Influence of type and level of water-soluble additives on drug release and surface and mechanical properties of Surelease films.,unresolved,[],{},{},unresolved,[]
paper_677e2ffad4dd,10.1081/pdt-200032991,15581071,,Two-phase melt systems of ibuprofen for enhanced membrane permeation.,unresolved,[],{},{},unresolved,[]
paper_30f681be6849,10.1081/pdt-35859,15776808,,The binary eutectic of NSAIDS and two-phase liquid system for enhanced membrane permeation.,unresolved,[],{},{},unresolved,[]
paper_e1a3a592aac1,10.1089/neu.2007.0464,19125588,PMC2913782,Ibuprofen enhances recovery from spinal cord injury by limiting tissue loss and stimulating axonal growth.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC2913782', 'pdf': 'https://europepmc.org/articles/PMC2913782?pdf=render'}",{},resolved,['failed_download:pdf']
paper_ab282e0cdac8,10.1089/rej.2009.1006,20818983,PMC3005294,Biochanin A reduces drug-induced p75NTR expression and enhances cell survival: a new in vitro assay for screening inhibitors of p75NTR expression.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC3005294', 'pdf': 'https://europepmc.org/articles/PMC3005294?pdf=render'}",{},resolved,['failed_download:pdf']
paper_1acef4e5f682,10.1089/ten.tea.2012.0208,23013368,,Prevention of peritendinous adhesions with electrospun ibuprofen-loaded poly(L-lactic acid)-polyethylene glycol fibrous membranes.,unresolved,[],{},{},unresolved,[]
paper_94262c0a61c3,10.1093/jac/dkw012,26903275,,Drug permeation and barrier damage in Leishmania-infected mouse skin.,pdf,['pdf'],{'pdf': 'https://academic.oup.com/jac/article-pdf/71/6/1578/11282328/dkw012.pdf'},{},resolved,"['seed_pdf_url_from_metadata', 'failed_download:pdf']"
paper_f5c6c9f554d9,10.1097/md.0000000000020504,32501996,PMC7306352,"Acute compartment syndrome in children; beware of ""silent"" compartment syndrome: A CARE-compliant case report.",html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC7306352', 'pdf': 'https://europepmc.org/articles/PMC7306352?pdf=render'}",{},resolved,['failed_download:pdf']
paper_43748dc834f2,10.1097/opx.0000000000000849,26945177,PMC4813656,Controlled Release of Multiple Therapeutics from Silicone Hydrogel Contact Lenses.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC4813656', 'pdf': 'https://europepmc.org/articles/PMC4813656?pdf=render'}",{},resolved,['failed_download:pdf']
paper_c54af602479c,10.1097/pr9.0000000000001073,37711431,PMC10499071,Systematic review of topical interventions for the management of pain in chronic wounds.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC10499071', 'pdf': 'https://europepmc.org/articles/PMC10499071?pdf=render'}",{},resolved,['failed_download:pdf']
paper_2fa2660da253,10.1098/rsfs.2019.0132,32194934,PMC7061949,&lt;i&gt;In vitro&lt;/i&gt; and computational modelling of drug delivery across the outer blood-retinal barrier.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC7061949', 'pdf': 'https://europepmc.org/articles/PMC7061949?pdf=render'}",{},resolved,['failed_download:pdf']
paper_916130defa6f,10.1099/0022-1317-49-9-831,10966233,,Antifungal activity of ibuprofen alone and in combination with fluconazole against Candida species.,unresolved,[],{},{},unresolved,[]
paper_ff788a63a275,10.1101/2025.09.03.25335018,,,Self-reported pharmacogenetic medication use in the <i>Our Future Health</i> cohort,html,['html'],{'html': 'https://europepmc.org/article/PPR/PPR1079454'},{},resolved,[]
paper_8fab990ae982,10.1111/bcp.13448,29178434,PMC5777446,Demonstration of an anti-hyperalgesic effect of a novel pan-Trk inhibitor PF-06273340 in a battery of human evoked pain models.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC5777446', 'pdf': 'https://europepmc.org/articles/PMC5777446?pdf=render'}",{},resolved,['failed_download:pdf']
paper_a465689474fc,10.1111/bph.12670,24597536,PMC4105927,Neutrophil migration towards C5a and CXCL8 is prevented by non-steroidal anti-inflammatory drugs via inhibition of different pathways.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC4105927', 'pdf': 'https://europepmc.org/articles/PMC4105927?pdf=render'}",{},resolved,['failed_download:pdf']
paper_0564594b6c9a,10.1111/j.1365-2133.2009.09220.x,19438858,,Ibuprofen and hydrogel-released ibuprofen in the reduction of inflammation-induced migration in melanoma cells.,unresolved,[],{},{},unresolved,[]
paper_64393ed9fb46,10.1111/j.1398-9995.1990.tb00946.x,2126915,,Effect of a single dose of a topical glucocorticoid and a cyclo-oxygenase inhibitor on allergen-induced changes in nasal reactivity.,unresolved,[],{},{},unresolved,[]
paper_37598504bae5,10.1111/j.1398-9995.2011.02684.x,21834936,,Response to a selective COX-2 inhibitor in patients with urticaria/angioedema induced by nonsteroidal anti-inflammatory drugs.,unresolved,[],{},{},unresolved,[]
paper_a8a8cc73a986,10.1111/j.1472-765x.1995.tb01291.x,7765904,,Antibacterial activity of the anti-inflammatory compound ibuprofen.,unresolved,[],{},{},unresolved,[]
paper_6343051e7ec7,10.1111/j.1476-5381.1991.tb09844.x,1933130,PMC1907815,Excretion of metabolites of prostacyclin and thromboxane by rats with nephrotoxic nephritis: effects of interleukin-1.,html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC1907815', 'pdf': 'https://europepmc.org/articles/PMC1907815?pdf=render'}",{},resolved,['failed_download:pdf']
paper_f13847b25cdb,10.1111/j.1567-1364.2009.00504.x,19416368,,Ibuprofen reverts antifungal resistance on Candida albicans showing overexpression of CDR genes.,unresolved,[],{},{},unresolved,[]
paper_b1d6bef6a409,10.1111/j.1742-481x.2007.00308.x,17394626,PMC7951211,A pilot (real-life) randomised clinical evaluation of a pain-relieving foam dressing: (ibuprofen-foam versus local best practice).,html,"['html', 'pdf']","{'pdf': 'https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1742-481X.2007.00308.x', 'html': 'https://europepmc.org/articles/PMC7951211'}",{},resolved,['failed_download:pdf']
paper_c7a4cc7e17d6,10.1111/j.1742-481x.2007.00312.x,17394627,PMC7951302,"Less pain with Biatain-Ibu: initial findings from a randomised, controlled, double-blind clinical investigation on painful venous leg ulcers.",html,"['html', 'pdf']","{'html': 'https://europepmc.org/articles/PMC7951302', 'pdf': 'https://europepmc.org/articles/PMC7951302?pdf=render'}",{},resolved,['failed_download:pdf']
paper_b32454acf5e0,10.1111/j.2042-7158.1985.tb04926.x,2858524,,"Absorption through human skin of ibuprofen and flurbiprofen; effect of dose variation, deposited drug films, occlusion and the penetration enhancer N-methyl-2-pyrrolidone.",unresolved,[],{},{},unresolved,[]
paper_5728a1abee10,10.1111/j.2042-7158.2010.01090.x,21039548,,Solubilisation of drugs within liposomal bilayers: alternatives to cholesterol as a membrane stabilising agent.,pdf,['pdf'],{'pdf': 'https://academic.oup.com/jpp/article-pdf/62/11/1646/36352669/j.2042-7158.2010.01090.x.pdf'},{},resolved,"['seed_pdf_url_from_metadata', 'failed_download:pdf']"
