single_pass_record_id,doi,paper_title,paper_status,source_kind,formulation_label,formulation_name,api_name,api_concentration_value,api_concentration_unit,api_basis,api_concentration_raw,excipient_composition,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time,endpoint_time_unit,device,study_type,membrane_type,membrane_source,membrane_thickness_um,receptor_medium,dose_type,dose_amount,diffusion_area_cm2,source_evidence,confidence,notes,label_norm,time_h
10.1208/s12249-015-0474-y::sp0010,10.1208/s12249-015-0474-y,Regulating the Skin Permeation Rate of Escitalopram by Ion-pair Formation with Organic Acids.,ok,,ESP-PABA,Escitalopram-p-Aminobenzoic acid ion-pair in IPP,Escitalopram,,,,suspension of ESP-PABA complex in IPP,"[{'name': 'p-Aminobenzoic acid (PABA)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'equimolar counter-ion', 'raw': 'equimolar PABA as counter-ion'}, {'name': 'Isopropyl palmitate (IPP)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'IPP as vehicle'}]",flux (Jss),35.11,μg/(cm² h),,,two-chamber side-by-side glass diffusion cell,in vitro permeation,excised rabbit abdominal skin,"rabbit (male, 1.5–2.0 kg), Experimental Animal Center of Shenyang Pharmaceutical University",,"phosphate buffered saline (PBS, pH 7.4)",finite,suspension applied in donor compartment,0.95,Table III: J = 35.11 ± 4.95 μg/(cm² h),0.95,n=4; SD=4.95; steady-state flux,esppaba,
10.1208/s12249-015-0474-y::sp0011,10.1208/s12249-015-0474-y,Regulating the Skin Permeation Rate of Escitalopram by Ion-pair Formation with Organic Acids.,ok,,ESP-BSA,Escitalopram-Benzenesulfonic acid ion-pair in IPP,Escitalopram,,,,suspension of ESP-BSA complex in IPP,"[{'name': 'Benzenesulfonic acid (BSA)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'equimolar counter-ion', 'raw': 'equimolar BSA as counter-ion'}, {'name': 'Isopropyl palmitate (IPP)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'IPP as vehicle'}]",cumulative amount,2.27,μg/cm²,8.0,h,two-chamber side-by-side glass diffusion cell,in vitro permeation,excised rabbit abdominal skin,"rabbit (male, 1.5–2.0 kg), Experimental Animal Center of Shenyang Pharmaceutical University",,"phosphate buffered saline (PBS, pH 7.4)",finite,suspension applied in donor compartment,0.95,Table III: Q8h = 2.27 ± 0.19 μg/cm²,0.95,n=4; SD=0.19,espbsa,8.0
10.1208/s12249-015-0474-y::sp0012,10.1208/s12249-015-0474-y,Regulating the Skin Permeation Rate of Escitalopram by Ion-pair Formation with Organic Acids.,ok,,ESP-BSA,Escitalopram-Benzenesulfonic acid ion-pair in IPP,Escitalopram,,,,suspension of ESP-BSA complex in IPP,"[{'name': 'Benzenesulfonic acid (BSA)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'equimolar counter-ion', 'raw': 'equimolar BSA as counter-ion'}, {'name': 'Isopropyl palmitate (IPP)', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'IPP as vehicle'}]",flux (Jss),0.32,μg/(cm² h),,,two-chamber side-by-side glass diffusion cell,in vitro permeation,excised rabbit abdominal skin,"rabbit (male, 1.5–2.0 kg), Experimental Animal Center of Shenyang Pharmaceutical University",,"phosphate buffered saline (PBS, pH 7.4)",finite,suspension applied in donor compartment,0.95,Table III: J = 0.32 ± 0.04 μg/(cm² h),0.95,n=4; SD=0.04; steady-state flux; lowest flux among all formulations,espbsa,
10.1248/cpb.c21-00033::sp0001,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,IL Preparation #5 (lidocaine measurement),IL #5 - equimolar lidocaine/ibuprofen ionic liquid,lidocaine,,,molar fraction 0.5 lidocaine / 0.5 ibuprofen,LID/IBU molar ratio 0.5/0.5; 100% IL (no free drug),"[{'name': 'ibuprofen (as anion counterpart in IL)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'molar fraction 0.5', 'raw': 'equimolar ibuprofen'}]",flux (steady-state),3.99,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL IL preparation,,"Text p.484-485: 'lidocaine and ibuprofen permeation rates from IL preparation #5 were 3.99 ± 0.06 and 1.18 ± 0.05 µmol/cm²/h, respectively. mean ± S.D., n=3'",0.99,dQ/dtIL(Av=1) value; IL preparation #5 is pure IL (equimolar LID:IBU); flux calculated from slope of cumulative permeation 1-8h; mean ± SD n=3,ilpreparation#5lidocainemeasurement,
10.1248/cpb.c21-00033::sp0002,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,IL Preparation #5 (ibuprofen measurement),IL #5 - equimolar lidocaine/ibuprofen ionic liquid,ibuprofen,,,molar fraction 0.5 lidocaine / 0.5 ibuprofen,LID/IBU molar ratio 0.5/0.5; 100% IL (no free drug),"[{'name': 'lidocaine (as cation counterpart in IL)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'molar fraction 0.5', 'raw': 'equimolar lidocaine'}]",flux (steady-state),1.18,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL IL preparation,,"Text p.484-485: 'lidocaine and ibuprofen permeation rates from IL preparation #5 were 3.99 ± 0.06 and 1.18 ± 0.05 µmol/cm²/h, respectively. mean ± S.D., n=3'",0.99,dQ/dtIL(Av=1) value; IL preparation #5 is pure IL (equimolar LID:IBU); flux calculated from slope of cumulative permeation 1-8h; mean ± SD n=3,ilpreparation#5ibuprofenmeasurement,
10.1248/cpb.c21-00033::sp0003,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,Lidocaine suspended aqueous solution (Av=1),lidocaine-suspended aqueous solution,lidocaine,,,approximately 3x solubility in water (suspended),"~3x solubility in water, stirred at 37°C for 24h","[{'name': 'purified water', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'purified water'}]",flux (steady-state),7.92,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL suspended aqueous solution,,"Text p.485: 'lidocaine and ibuprofen permeation rates from the suspended aqueous solution were 7.92 ± 0.39 and 2.35 ± 0.20 µmol/cm²/h, respectively. mean ± S.D., n=3'",0.99,dQ/dtsol(Av=1) value; suspended aqueous solution with ~3x solubility; thermodynamic activity Av=1; mean ± SD n=3,lidocainesuspendedaqueoussolutionav1,
10.1248/cpb.c21-00033::sp0004,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,Ibuprofen suspended aqueous solution (Av=1),ibuprofen-suspended aqueous solution,ibuprofen,,,approximately 3x solubility in water (suspended),"~3x solubility in water, stirred at 37°C for 24h","[{'name': 'purified water', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'purified water'}]",flux (steady-state),2.35,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL suspended aqueous solution,,"Text p.485: 'lidocaine and ibuprofen permeation rates from the suspended aqueous solution were 7.92 ± 0.39 and 2.35 ± 0.20 µmol/cm²/h, respectively. mean ± S.D., n=3'",0.99,dQ/dtsol(Av=1) value; suspended aqueous solution with ~3x solubility; thermodynamic activity Av=1; mean ± SD n=3,ibuprofensuspendedaqueoussolutionav1,
10.1248/cpb.c21-00033::sp0005,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,IL Preparation #1 (lidocaine measurement),IL #1 - LID/IBU molar ratio 0.1/0.9,lidocaine,,,molar fraction,LID/IBU at preparation 0.1/0.9; IL 0.1/0.1; dissolved LID/IBU 0/0; suspended IBU 0/0.54,"[{'name': 'ibuprofen (IL anion + excess suspended)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'molar fraction 0.9 total ibuprofen', 'raw': 'IBU molar fraction 0.9; 0.54 suspended in IL'}]",flux (steady-state),,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL IL preparation,,Fig. 3a (cumulative permeation time course) and Fig. 4a (observed permeation rate vs molar fraction); numeric flux value not explicitly stated in text for this preparation,0.6,Flux value readable only from Fig. 4a (figure-digitized); not explicitly tabulated. Preparation contains IL + suspended IBU. Observed value shown as data point in Fig. 4a.,ilpreparation#1lidocainemeasurement,
10.1248/cpb.c21-00033::sp0006,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,IL Preparation #1 (ibuprofen measurement),IL #1 - LID/IBU molar ratio 0.1/0.9,ibuprofen,,,molar fraction,LID/IBU at preparation 0.1/0.9; IBU as IL 0.1; dissolved IBU 0.26 (in Table 2 for #1: dissolved IBU=0); suspended IBU 0.54,"[{'name': 'lidocaine (IL cation)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'molar fraction 0.1', 'raw': 'LID molar fraction 0.1'}]",flux (steady-state),,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL IL preparation,,Fig. 3b (cumulative permeation time course) and Fig. 4b (observed permeation rate vs molar fraction); numeric flux not explicitly stated in text for this preparation,0.6,Flux value readable only from Fig. 4b; not explicitly tabulated. Preparation #1 has IBU suspended in IL (Av=1 for IBU). Observed values shown in Fig. 4b.,ilpreparation#1ibuprofenmeasurement,
10.1248/cpb.c21-00033::sp0007,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,IL Preparation #2 (lidocaine measurement),IL #2 - LID/IBU molar ratio 0.2/0.8,lidocaine,,,molar fraction,LID/IBU at preparation 0.2/0.8; IL 0.2/0.2; dissolved LID/IBU 0/0.52; suspended IBU 0.08,"[{'name': 'ibuprofen (IL anion + dissolved + suspended)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'molar fraction 0.8 total ibuprofen', 'raw': 'IBU molar fraction 0.8; 0.52 dissolved, 0.08 suspended'}]",flux (steady-state),,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL IL preparation,,Fig. 3a and Fig. 4a; numeric flux not explicitly stated in text for this preparation,0.6,Flux readable only from Fig. 4a. Preparation #2 has IBU suspended (Av=1 for IBU) and dissolved in IL.,ilpreparation#2lidocainemeasurement,
10.1248/cpb.c21-00033::sp0008,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,IL Preparation #2 (ibuprofen measurement),IL #2 - LID/IBU molar ratio 0.2/0.8,ibuprofen,,,molar fraction,LID/IBU at preparation 0.2/0.8; IL 0.2/0.2; dissolved IBU 0.52; suspended IBU 0.08,"[{'name': 'lidocaine (IL cation)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'molar fraction 0.2', 'raw': 'LID molar fraction 0.2'}]",flux (steady-state),,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL IL preparation,,Fig. 3b and Fig. 4b; numeric flux not explicitly stated in text for this preparation,0.6,Flux readable only from Fig. 4b. Observed value higher than theoretical (noted in Discussion). Av=1 for IBU.,ilpreparation#2ibuprofenmeasurement,
10.1248/cpb.c21-00033::sp0009,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,IL Preparation #3 (lidocaine measurement),IL #3 - LID/IBU molar ratio 0.3/0.7,lidocaine,,,molar fraction,LID/IBU at preparation 0.3/0.7; IL 0.3/0.3; dissolved LID/IBU 0/0.4; suspended LID/IBU 0/0,"[{'name': 'ibuprofen (IL anion + dissolved)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'molar fraction 0.7 total ibuprofen', 'raw': 'IBU molar fraction 0.7; 0.4 dissolved in IL'}]",flux (steady-state),,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL IL preparation,,Fig. 3a and Fig. 4a; numeric flux not explicitly stated in text for this preparation,0.6,Flux readable only from Fig. 4a. All IBU dissolved (no suspension). Permeation of lidocaine comes only from IL in #1-5.,ilpreparation#3lidocainemeasurement,
10.1248/cpb.c21-00033::sp0010,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,IL Preparation #3 (ibuprofen measurement),IL #3 - LID/IBU molar ratio 0.3/0.7,ibuprofen,,,molar fraction,LID/IBU at preparation 0.3/0.7; IL 0.3/0.3; dissolved IBU 0.4; suspended IBU 0,"[{'name': 'lidocaine (IL cation)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'molar fraction 0.3', 'raw': 'LID molar fraction 0.3'}]",flux (steady-state),,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL IL preparation,,Fig. 3b and Fig. 4b; numeric flux not explicitly stated in text for this preparation,0.6,Flux readable only from Fig. 4b.,ilpreparation#3ibuprofenmeasurement,
10.1248/cpb.c21-00033::sp0011,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,IL Preparation #4 (lidocaine measurement),IL #4 - LID/IBU molar ratio 0.4/0.6,lidocaine,,,molar fraction,LID/IBU at preparation 0.4/0.6; IL 0.4/0.4; dissolved IBU 0.2; suspended LID/IBU 0/0,"[{'name': 'ibuprofen (IL anion + dissolved)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'molar fraction 0.6 total ibuprofen', 'raw': 'IBU molar fraction 0.6; 0.2 dissolved in IL'}]",flux (steady-state),,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL IL preparation,,Fig. 3a and Fig. 4a; numeric flux not explicitly stated in text for this preparation,0.6,Flux readable only from Fig. 4a. All IBU dissolved in IL (no suspension).,ilpreparation#4lidocainemeasurement,
10.1248/cpb.c21-00033::sp0012,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,IL Preparation #4 (ibuprofen measurement),IL #4 - LID/IBU molar ratio 0.4/0.6,ibuprofen,,,molar fraction,LID/IBU at preparation 0.4/0.6; IL 0.4/0.4; dissolved IBU 0.2; suspended 0,"[{'name': 'lidocaine (IL cation)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'molar fraction 0.4', 'raw': 'LID molar fraction 0.4'}]",flux (steady-state),,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL IL preparation,,Fig. 3b and Fig. 4b; numeric flux not explicitly stated in text for this preparation,0.6,Flux readable only from Fig. 4b.,ilpreparation#4ibuprofenmeasurement,
10.1248/cpb.c21-00033::sp0013,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,IL Preparation #6 (lidocaine measurement),IL #6 - LID/IBU molar ratio 0.6/0.4,lidocaine,,,molar fraction,LID/IBU at preparation 0.6/0.4; IL 0.4/0.4; dissolved LID 0.2; suspended LID/IBU 0/0,"[{'name': 'ibuprofen (IL anion)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'molar fraction 0.4', 'raw': 'IBU molar fraction 0.4'}]",flux (steady-state),,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL IL preparation,,Fig. 3a and Fig. 4a; numeric flux not explicitly stated in text for this preparation,0.6,Flux readable only from Fig. 4a. LID dissolved in IL (Av<1). Permeation from IL + dissolved LID.,ilpreparation#6lidocainemeasurement,
10.1248/cpb.c21-00033::sp0014,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,IL Preparation #6 (ibuprofen measurement),IL #6 - LID/IBU molar ratio 0.6/0.4,ibuprofen,,,molar fraction,LID/IBU at preparation 0.6/0.4; IL 0.4/0.4; dissolved LID 0.2; suspended 0/0,"[{'name': 'lidocaine (IL cation + dissolved)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'molar fraction 0.6 total lidocaine', 'raw': 'LID molar fraction 0.6; 0.2 dissolved in IL'}]",flux (steady-state),,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL IL preparation,,Fig. 3b and Fig. 4b; numeric flux not explicitly stated in text for this preparation,0.6,Flux readable only from Fig. 4b. Ibuprofen molar fraction 0.4 (<0.5) so IBU permeation mainly from IL.,ilpreparation#6ibuprofenmeasurement,
10.1248/cpb.c21-00033::sp0015,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,IL Preparation #7 (lidocaine measurement),IL #7 - LID/IBU molar ratio 0.7/0.3,lidocaine,,,molar fraction,LID/IBU at preparation 0.7/0.3; IL 0.3/0.3; dissolved LID 0.4; suspended 0/0,"[{'name': 'ibuprofen (IL anion)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'molar fraction 0.3', 'raw': 'IBU molar fraction 0.3'}]",flux (steady-state),,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL IL preparation,,Fig. 3a and Fig. 4a; numeric flux not explicitly stated in text for this preparation,0.6,Flux readable only from Fig. 4a. LID dissolved in IL (Av<1). Permeation from IL + dissolved LID.,ilpreparation#7lidocainemeasurement,
10.1248/cpb.c21-00033::sp0016,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,IL Preparation #7 (ibuprofen measurement),IL #7 - LID/IBU molar ratio 0.7/0.3,ibuprofen,,,molar fraction,LID/IBU at preparation 0.7/0.3; IL 0.3/0.3; dissolved LID 0.4; suspended 0/0,"[{'name': 'lidocaine (IL cation + dissolved)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'molar fraction 0.7 total lidocaine', 'raw': 'LID molar fraction 0.7; 0.4 dissolved in IL'}]",flux (steady-state),,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL IL preparation,,Fig. 3b and Fig. 4b; numeric flux not explicitly stated in text for this preparation,0.6,Flux readable only from Fig. 4b. IBU molar fraction 0.3 (<0.5); IBU permeation mainly from IL.,ilpreparation#7ibuprofenmeasurement,
10.1248/cpb.c21-00033::sp0017,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,IL Preparation #8 (lidocaine measurement),IL #8 - LID/IBU molar ratio 0.8/0.2,lidocaine,,,molar fraction,LID/IBU at preparation 0.8/0.2; IL 0.2/0.2; dissolved LID 0.38; suspended LID 0.22,"[{'name': 'ibuprofen (IL anion)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'molar fraction 0.2', 'raw': 'IBU molar fraction 0.2'}]",flux (steady-state),,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL IL preparation,,Fig. 3a and Fig. 4a; numeric flux not explicitly stated in text for this preparation,0.6,Flux readable only from Fig. 4a. LID suspended in IL (Av=1 for LID). Permeation from IL + dissolved LID + suspended LID.,ilpreparation#8lidocainemeasurement,
10.1248/cpb.c21-00033::sp0018,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,IL Preparation #8 (ibuprofen measurement),IL #8 - LID/IBU molar ratio 0.8/0.2,ibuprofen,,,molar fraction,LID/IBU at preparation 0.8/0.2; IL 0.2/0.2; dissolved LID 0.38; suspended LID 0.22,"[{'name': 'lidocaine (IL cation + dissolved + suspended)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'molar fraction 0.8 total lidocaine', 'raw': 'LID molar fraction 0.8; 0.38 dissolved, 0.22 suspended'}]",flux (steady-state),,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL IL preparation,,Fig. 3b and Fig. 4b; numeric flux not explicitly stated in text for this preparation,0.6,Flux readable only from Fig. 4b. IBU molar fraction 0.2 (<0.5); IBU permeation mainly from IL.,ilpreparation#8ibuprofenmeasurement,
10.1248/cpb.c21-00033::sp0019,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,IL Preparation #9 (lidocaine measurement),IL #9 - LID/IBU molar ratio 0.9/0.1,lidocaine,,,molar fraction,LID/IBU at preparation 0.9/0.1; IL 0.1/0.1; dissolved LID 0.19; suspended LID 0.61,"[{'name': 'ibuprofen (IL anion)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'molar fraction 0.1', 'raw': 'IBU molar fraction 0.1'}]",flux (steady-state),,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL IL preparation,,Fig. 3a and Fig. 4a; numeric flux not explicitly stated in text for this preparation,0.6,Flux readable only from Fig. 4a. LID suspended in IL (Av=1 for LID). Permeation from IL + dissolved LID + suspended LID.,ilpreparation#9lidocainemeasurement,
10.1248/cpb.c21-00033::sp0020,10.1248/cpb.c21-00033,Use of Silicone Membrane Permeation to Assess Thermodynamic Activities of Ionic Liquids and Their Component Cation and Anion.,ok,,IL Preparation #9 (ibuprofen measurement),IL #9 - LID/IBU molar ratio 0.9/0.1,ibuprofen,,,molar fraction,LID/IBU at preparation 0.9/0.1; IL 0.1/0.1; dissolved LID 0.19; suspended LID 0.61,"[{'name': 'lidocaine (IL cation + dissolved + suspended)', 'concentration_value': None, 'concentration_unit': '', 'basis': 'molar fraction 0.9 total lidocaine', 'raw': 'LID molar fraction 0.9; 0.19 dissolved, 0.61 suspended'}]",flux (steady-state),,µmol/cm²/h,,,horizontal two-chamber diffusion cell,in vitro membrane permeation,silicone membrane,"LINTEC Corporation, Tokyo, Japan",75.0,"phosphate-buffered saline (PBS, pH 7.4)",finite,3.0 mL IL preparation,,Fig. 3b and Fig. 4b; numeric flux not explicitly stated in text for this preparation,0.6,Flux readable only from Fig. 4b. IBU molar fraction 0.1 (<0.5); IBU permeation mainly from IL.,ilpreparation#9ibuprofenmeasurement,
10.18433/j3160b::sp0001,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,,NSVs/gel+CALC,NSV-CALC loaded in LBG/Xanthan hydrogel,calcein,0.01,M,w/v,sodium CALC 10−2 M in HEPES,"[{'name': 'Tween 20 (polysorbate 20)', 'concentration_value': 15.0, 'concentration_unit': 'mM', 'basis': 'molar', 'raw': 'Tw20 15 mM'}, {'name': 'cholesterol', 'concentration_value': 15.0, 'concentration_unit': 'mM', 'basis': 'molar', 'raw': 'CHOL 15 mM'}, {'name': 'locust bean gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'w/v', 'raw': 'LBG 0.5% w/V'}, {'name': 'xanthan gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'w/v', 'raw': 'xanth 0.5% w/V'}, {'name': 'HEPES buffer', 'concentration_value': 10.0, 'concentration_unit': 'mM', 'basis': '', 'raw': 'HEPES 10 mM, pH 7.4'}]",percent released,100.0,%,24.0,h,beaker with temperature-controlled water bath and magnetic stirring,in vitro release,none (direct release from gel into bulk medium),,,"HEPES buffer (10 mM, pH 7.4), 200 cm3",finite,gel containing 2 cm3 vesicle solution in 8 mL total gel,,Figure 2a and Discussion section: 'CALC was completely released within the first 24 h... when it was previously loaded inside the vesicles',0.8,Exact % at 24 h read from Figure 2a (~100%). Temperature 32°C. Non-purified vesicle samples used for release.,nsvsgelcalc,24.0
10.18433/j3160b::sp0002,10.18433/j3160b,A new vesicle-loaded hydrogel system suitable for topical applications: preparation and characterization.,ok,,gel+CALC,Calcein in LBG/Xanthan hydrogel (no vesicles),calcein,0.01,M,w/v,sodium CALC 10−2 M in HEPES,"[{'name': 'locust bean gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'w/v', 'raw': 'LBG 0.5% w/V'}, {'name': 'xanthan gum', 'concentration_value': 0.5, 'concentration_unit': '% w/V', 'basis': 'w/v', 'raw': 'xanth 0.5% w/V'}, {'name': 'HEPES buffer', 'concentration_value': 10.0, 'concentration_unit': 'mM', 'basis': '', 'raw': 'HEPES 10 mM, pH 7.4'}]",percent released,100.0,%,24.0,h,beaker with temperature-controlled water bath and magnetic stirring,in vitro release,none (direct release from gel into bulk medium),,,"HEPES buffer (10 mM, pH 7.4), 200 cm3",finite,gel without NSVs,,"Figure 2a and Discussion: 'CALC was completely released within the first 24 h in both cases, when it was homogenously loaded inside the gel'",0.8,Exact % at 24 h read from Figure 2a (~100%). Temperature 32°C.,gelcalc,24.0
