record_id,paper_id,doi,paper_url,route,verification_status,failure_reasons,scope_tags,api_name,api_concentration_value,api_concentration_unit,api_basis,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time_value,endpoint_time_unit,device,study_type,diffusion_area_cm2,evidence_preview,gold_target_api_ok,gold_5pct_ww_ok,gold_franz_ok,gold_ivpt_ivrt_ok,gold_amount_endpoint_ok,gold_endpoint_time_ok,gold_endpoint_value_correct,gold_area_ok,gold_keep_record,gold_notes,gold_scope_correct,gold_value_correct
record_c846ed69a806,paper_85f231cdccef,10.1208/s12249-019-1584-8,https://link.springer.com/content/pdf/10.1208/s12249-019-1584-8.pdf,figure,unresolved,not_target_api_concentration,useful_but_out_of_scope; useful_api_concentration_out_of_scope,Ibuprofen,1.0,% w/w,w/w,amount_per_area,26.23,µg/cm²,24.0,h,Franz diffusion cell,IVPT,1.6,Table I shows the composition of the Ibuprofen-Loaded Formulations where the concentration of Ibuprofen is listed as 1% (w/w). | Contains information on the composition of drug-loaded hydrogel formula,yes,yes,yes,yes,yes,yes,no,yes,yes,"conclusion: no; evidence: Fig.3a; Reason: endpoint is not correct by extraction, the api_concentration was extracted as 1% w/w. the paper states 5 % w/w in Table I, diffusion area is 1.6 cm^5.",yes,no
record_3756495eb520,paper_567266ad0643,10.1248/cpb.c21-00033,https://www.jstage.jst.go.jp/article/cpb/69/5/69_c21-00033/_pdf,figure,unresolved,ambiguous_api_concentration,recoverable_unresolved | recoverable_api_basis,Ibuprofen,0.2,molar fraction,Not applicable,amount_total,10,mg,8,hours,Franz diffusion cell,IVPT,,"Preparation #4, Molar Fraction of Ibuprofen (IBU): 0.6 (Suspended) | curve_id=cluster_1; color=gray; trace_id=figure_trace_paper_567266ad0643_fig3_4_a_6a2d47f47e25::cluster_1 | Figure endpoint built f",yes,no,yes,yes,yes,yes,no,no,no,"conclusion: no; Evidence: Fig. 3b; Reason: formulation is 0.2 molar fraction; no area info, endpoint is out of scope.",no,no
record_3d0adefd8d76,paper_567266ad0643,10.1248/cpb.c21-00033,https://www.jstage.jst.go.jp/article/cpb/69/5/69_c21-00033/_pdf,figure,unresolved,ambiguous_api_concentration,recoverable_unresolved | recoverable_api_basis,Ibuprofen,0.2,molar fraction,Not applicable,amount_total,10,mg,32,d,Franz diffusion cell,IVPT,,"Preparation #8, Molar Fraction of Ibuprofen (IBU): 0.2 | not applicable | failure_taxonomy:ambiguous_api_concentration | failure_taxonomy:ambiguous_api_concentration",yes,no,yes,yes,yes,yes,no,no,no,"conclusion: no; Evidence: Fig. 3b; Reason: formulation is 0.3 molar fraction; no area info, endpoint is out of scope.",no,no
record_3f010c7e63c3,paper_567266ad0643,10.1248/cpb.c21-00033,https://www.jstage.jst.go.jp/article/cpb/69/5/69_c21-00033/_pdf,figure,unresolved,ambiguous_api_concentration,recoverable_unresolved | recoverable_api_basis,Ibuprofen,0.2,molar fraction,Not applicable,amount_total,10,mg,32,d,Franz diffusion cell,IVPT,,"Preparation #4, Molar Fraction of Ibuprofen (IBU): 0.6 (Suspended) | not applicable | failure_taxonomy:ambiguous_api_concentration | failure_taxonomy:ambiguous_api_concentration",yes,no,yes,yes,yes,yes,no,no,no,"conclusion: no; Evidence: Fig. 3b; Reason: formulation is 0.4 molar fraction; no area info, endpoint is out of scope.",no,no
record_46eb58696d42,paper_567266ad0643,10.1248/cpb.c21-00033,https://www.jstage.jst.go.jp/article/cpb/69/5/69_c21-00033/_pdf,figure,unresolved,ambiguous_api_concentration,recoverable_unresolved | recoverable_api_basis,Ibuprofen,0,molar fraction,Not applicable,amount_total,10,mg,32,d,Franz diffusion cell,IVPT,,"Preparation #0, Molar Fraction of Ibuprofen (IBU): 1.0 | not applicable | failure_taxonomy:ambiguous_api_concentration | failure_taxonomy:ambiguous_api_concentration",yes,no,yes,yes,yes,yes,no,no,no,"conclusion: no; Evidence: Fig. 3b; Reason: formulation is 0.5 molar fraction; no area info, endpoint is out of scope.",no,no
record_5f7a6dc5d170,paper_567266ad0643,10.1248/cpb.c21-00033,https://www.jstage.jst.go.jp/article/cpb/69/5/69_c21-00033/_pdf,figure,unresolved,ambiguous_api_concentration,recoverable_unresolved | recoverable_api_basis,Ibuprofen,0.4,molar fraction,Not applicable,amount_total,10,mg,32,d,Franz diffusion cell,IVPT,,"Preparation #3, Molar Fraction of Ibuprofen (IBU): 0.7 (Suspended) | not applicable | failure_taxonomy:ambiguous_api_concentration | failure_taxonomy:ambiguous_api_concentration",yes,no,yes,yes,yes,yes,no,no,no,"conclusion: no; Evidence: Fig. 3b; Reason: formulation is 0.6 molar fraction; no area info, endpoint is out of scope.",no,no
record_66c595f609f5,paper_567266ad0643,10.1248/cpb.c21-00033,https://www.jstage.jst.go.jp/article/cpb/69/5/69_c21-00033/_pdf,figure,unresolved,ambiguous_api_concentration,recoverable_unresolved | recoverable_api_basis,Ibuprofen,0.26,molar fraction,Not applicable,amount_total,10,mg,32,d,Franz diffusion cell,IVPT,,"Preparation #1, Molar Fraction of Ibuprofen (IBU): 0.9 (Suspended) | not applicable | failure_taxonomy:ambiguous_api_concentration | failure_taxonomy:ambiguous_api_concentration",yes,no,yes,yes,yes,yes,no,no,no,"conclusion: no; Evidence: Fig. 3b; Reason: formulation is 0.7 molar fraction; no area info, endpoint is out of scope.",no,no
record_7d4b4c3f9112,paper_567266ad0643,10.1248/cpb.c21-00033,https://www.jstage.jst.go.jp/article/cpb/69/5/69_c21-00033/_pdf,figure,unresolved,ambiguous_api_concentration,recoverable_unresolved | recoverable_api_basis,Ibuprofen,0.4,molar fraction,Not applicable,amount_total,10,mg,8,hours,Franz diffusion cell,IVPT,,"Preparation #6, Molar Fraction of Ibuprofen (IBU): 0.6 | curve_id=cluster_2; color=gray; trace_id=figure_trace_paper_567266ad0643_fig3_4_a_6a2d47f47e25::cluster_2 | Figure endpoint built from triage +",yes,no,yes,yes,yes,yes,no,no,no,"conclusion: no; Evidence: Fig. 3b; Reason: formulation is 0.8 molar fraction; no area info, endpoint is out of scope.",no,no
record_80dc0c1bef05,paper_567266ad0643,10.1248/cpb.c21-00033,https://www.jstage.jst.go.jp/article/cpb/69/5/69_c21-00033/_pdf,figure,unresolved,ambiguous_api_concentration,recoverable_unresolved | recoverable_api_basis,Ibuprofen,0,molar fraction,Not applicable,amount_total,10,mg,32,d,Franz diffusion cell,IVPT,,"Preparation #10, Molar Fraction of Ibuprofen (IBU): 0.0 | not applicable | failure_taxonomy:ambiguous_api_concentration | failure_taxonomy:ambiguous_api_concentration",yes,no,yes,yes,yes,yes,no,no,no,"conclusion: no; Evidence: Fig. 3b; Reason: formulation is 0.9 molar fraction; no area info, endpoint is out of scope.",no,no
record_8263508e53c5,paper_567266ad0643,10.1248/cpb.c21-00033,https://www.jstage.jst.go.jp/article/cpb/69/5/69_c21-00033/_pdf,figure,unresolved,ambiguous_api_concentration,recoverable_unresolved | recoverable_api_basis,Ibuprofen,0.5,molar fraction,Not applicable,amount_total,10,mg,32,d,Franz diffusion cell,IVPT,,"Preparation #5, Molar Fraction of Ibuprofen (IBU): 0.5 | not applicable | failure_taxonomy:ambiguous_api_concentration | failure_taxonomy:ambiguous_api_concentration",yes,no,yes,yes,yes,yes,no,no,no,"conclusion: no; Evidence: Fig. 3b; Reason: formulation is 0.10 molar fraction; no area info, endpoint is out of scope.",no,no
record_a15daa52e1ef,paper_567266ad0643,10.1248/cpb.c21-00033,https://www.jstage.jst.go.jp/article/cpb/69/5/69_c21-00033/_pdf,figure,unresolved,ambiguous_api_concentration,recoverable_unresolved | recoverable_api_basis,Ibuprofen,0.1,molar fraction,Not applicable,amount_total,10,mg,32,d,Franz diffusion cell,IVPT,,"Preparation #9, Molar Fraction of Ibuprofen (IBU): 0.1 | not applicable | failure_taxonomy:ambiguous_api_concentration | failure_taxonomy:ambiguous_api_concentration",yes,no,yes,yes,yes,yes,no,no,no,"conclusion: no; Evidence: Fig. 3b; Reason: formulation is 0.11 molar fraction; no area info, endpoint is out of scope.",no,no
record_b808765948d6,paper_567266ad0643,10.1248/cpb.c21-00033,https://www.jstage.jst.go.jp/article/cpb/69/5/69_c21-00033/_pdf,figure,unresolved,ambiguous_api_concentration,recoverable_unresolved | recoverable_api_basis,Ibuprofen,0.4,molar fraction,Not applicable,amount_total,10,mg,32,d,Franz diffusion cell,IVPT,,"Preparation #6, Molar Fraction of Ibuprofen (IBU): 0.6 | not applicable | failure_taxonomy:ambiguous_api_concentration | failure_taxonomy:ambiguous_api_concentration",yes,no,yes,yes,yes,yes,no,no,no,"conclusion: no; Evidence: Fig. 3b; Reason: formulation is 0.12 molar fraction; no area info, endpoint is out of scope.",no,no
record_d4f5bca2e39d,paper_567266ad0643,10.1248/cpb.c21-00033,https://www.jstage.jst.go.jp/article/cpb/69/5/69_c21-00033/_pdf,figure,unresolved,ambiguous_api_concentration,recoverable_unresolved | recoverable_api_basis,Ibuprofen,0.52,molar fraction,Not applicable,amount_total,10,mg,32,d,Franz diffusion cell,IVPT,,"Preparation #2, Molar Fraction of Ibuprofen (IBU): 0.8 (Suspended) | not applicable | failure_taxonomy:ambiguous_api_concentration | failure_taxonomy:ambiguous_api_concentration",yes,no,yes,yes,yes,yes,no,no,no,"conclusion: no; Evidence: Fig. 3b; Reason: formulation is 0.13 molar fraction; no area info, endpoint is out of scope.",no,no
record_d646fe3f3b40,paper_567266ad0643,10.1248/cpb.c21-00033,https://www.jstage.jst.go.jp/article/cpb/69/5/69_c21-00033/_pdf,figure,unresolved,ambiguous_api_concentration,recoverable_unresolved | recoverable_api_basis,Ibuprofen,0.3,molar fraction,Not applicable,amount_total,10,mg,32,d,Franz diffusion cell,IVPT,,"Preparation #7, Molar Fraction of Ibuprofen (IBU): 0.3 | not applicable | failure_taxonomy:ambiguous_api_concentration | failure_taxonomy:ambiguous_api_concentration",yes,no,yes,yes,yes,yes,no,no,no,"conclusion: no; Evidence: Fig. 3b; Reason: formulation is 0.14 molar fraction; no area info, endpoint is out of scope.",no,no
record_227806162423,paper_12ae56196f6e,10.1371/journal.pone.0118536,https://europepmc.org/articles/PMC4340918,figure,unresolved,insufficient_evidence | ambiguous_api_concentration | missing_endpoint | figure_digitization_failed,recoverable_unresolved | recoverable_api_basis | recoverable_endpoint | recoverable_support_gap | recoverable_figure_digitization,Ibuprofen,100,uM,molar,unknown,,,24,hours,,IVPT,,After 24 hours Ibuprofen elicited a weak positive effect on filopodial formation and extension of growth cone. | Fig 1. Ibuprofen increased neurite length of human model neurons. | Neurite outgrowth e,no,no,no,no,no,no,no,no,no,conclusion: no; evidence: no; reason: it's out of scope.,no,no
record_3dfbef172d21,paper_f03f8905410c,10.3389/fchem.2021.767923,https://europepmc.org/articles/PMC8630543,figure,unresolved,insufficient_evidence; percent_only,recoverable_unresolved; recoverable_support_gap,Ibuprofen,,,,percent,69.99,ug,72.0,h,Franz diffusion cell,IVPT,2.0,The accumulated release rate of ibuprofen was increased slowly without any sign of plateau during 72 h in pH 6.5 and pH 7.4 PBS solutions. | Detailed release analysis for pH dependent in vitro release,yes,no,yes,yes,yes,yes,no,yes,no,"conclusion: no; evidence: section 2.8 and Figure 7; reason: concentration is not 5%w/w, endpoint was not correctly extracted in Figure 7, area is 2 * 2 cm^2.",no,no
record_90197b7e9614,paper_f03f8905410c,10.3389/fchem.2021.767923,https://europepmc.org/articles/PMC8630543,figure,unresolved,insufficient_evidence,recoverable_unresolved | recoverable_support_gap,Ibuprofen,,,,amount_total,6.538721084594727,mg,72,hours,Franz diffusion cell,IVPT,,The accumulated release rate of ibuprofen was increased slowly without any sign of plateau during 72 h in pH 6.5 and pH 7.4 PBS solutions. | Detailed release analysis for pH dependent in vitro release,yes,no,yes,yes,yes,yes,no,yes,no,"conclusion: no; evidence: section 2.8 and Figure 7; reason: concentration is not 5%w/w, endpoint was not correctly extracted in Figure 7, area is 2 * 2 cm^2.",no,no
record_dd652eab8499,paper_f03f8905410c,10.3389/fchem.2021.767923,https://europepmc.org/articles/PMC8630543,figure,unresolved,insufficient_evidence,recoverable_unresolved | recoverable_support_gap,Ibuprofen,,,,amount_total,6.514945983886719,mg,72,hours,Franz diffusion cell,IVPT,,The accumulated release rate of ibuprofen was increased slowly without any sign of plateau during 72 h in pH 6.5 and pH 7.4 PBS solutions. | Detailed release analysis for pH dependent in vitro release,yes,no,yes,yes,yes,yes,no,yes,no,"conclusion: no; evidence: section 2.8 and Figure 7; reason: concentration is not 5%w/w, endpoint was not correctly extracted in Figure 7, area is 2 * 2 cm^2.",no,no
